operacao,dado,tempo_ns,colisoes
INSERCAO,698351333,7402,0
INSERCAO,529294491,1633,0
INSERCAO,526454921,2229,1
INSERCAO,648070347,1037,0
INSERCAO,829708007,995,1
INSERCAO,692983215,870,0
INSERCAO,792567154,774,0
INSERCAO,797107022,809,0
INSERCAO,592622681,1124,2
INSERCAO,667589032,1037,1
INSERCAO,142803213,976,1
INSERCAO,932522173,892,2
INSERCAO,294023053,1014,3
INSERCAO,836977161,910,3
INSERCAO,166018526,814,0
INSERCAO,956126274,842,1
INSERCAO,780429097,1149,2
INSERCAO,241881019,745,0
INSERCAO,462774010,756,0
INSERCAO,999704681,1037,4
INSERCAO,432894319,834,1
INSERCAO,831322674,827,2
INSERCAO,505053723,876,4
INSERCAO,392660688,780,0
INSERCAO,036672407,887,3
INSERCAO,836236319,1145,2
INSERCAO,758469330,882,1
INSERCAO,596261994,917,3
INSERCAO,634878808,752,1
INSERCAO,078714315,832,1
INSERCAO,798769883,982,5
INSERCAO,183575663,1004,6
INSERCAO,520097559,979,3
INSERCAO,806586764,889,4
INSERCAO,616987620,878,2
INSERCAO,254641876,838,1
INSERCAO,618873101,985,5
INSERCAO,088059496,793,2
INSERCAO,404507074,966,5
INSERCAO,297440187,966,4
INSERCAO,783536336,855,3
INSERCAO,379959923,1039,7
INSERCAO,856579083,1035,8
INSERCAO,145837273,1076,9
INSERCAO,265277396,944,4
INSERCAO,745333279,1028,4
INSERCAO,688386104,1028,6
INSERCAO,006297401,1015,6
INSERCAO,412827145,1281,2
INSERCAO,862871557,1276,5
INSERCAO,897261146,951,5
INSERCAO,898601820,1104,3
INSERCAO,101043194,1080,7
INSERCAO,648822540,925,4
INSERCAO,657365231,1096,7
INSERCAO,921457885,16883,3
INSERCAO,778671688,1095,2
INSERCAO,792484200,1554,5
INSERCAO,755899384,1629,8
INSERCAO,259680057,1477,6
INSERCAO,106505290,1242,6
INSERCAO,856074775,1056,4
INSERCAO,861236807,1324,7
INSERCAO,150288398,1053,3
INSERCAO,108792369,1453,5
INSERCAO,029362962,1047,2
INSERCAO,249105267,1283,8
INSERCAO,028391850,1179,7
INSERCAO,906298328,995,4
INSERCAO,864222908,976,5
INSERCAO,276042917,13540,9
INSERCAO,456479655,928,5
INSERCAO,225217849,916,6
INSERCAO,996804352,713,3
INSERCAO,506667322,2254,4
INSERCAO,719163414,5059,9
INSERCAO,420035936,557,6
INSERCAO,060041900,417,8
INSERCAO,129293339,414,7
INSERCAO,929041088,355,6
INSERCAO,398298832,271,5
INSERCAO,052852350,387,9
INSERCAO,845582623,595,10
INSERCAO,619902746,405,7
INSERCAO,989488197,397,10
INSERCAO,191293162,327,6
INSERCAO,660530204,466,10
INSERCAO,024676276,686,8
INSERCAO,847281574,503,11
INSERCAO,659832328,486,7
INSERCAO,535644013,470,11
INSERCAO,827165159,421,8
INSERCAO,840416632,367,7
INSERCAO,533981428,353,8
INSERCAO,771064211,555,8
INSERCAO,721246537,435,11
INSERCAO,093308446,711,9
INSERCAO,643470483,553,12
INSERCAO,387487183,612,13
INSERCAO,762646131,411,9
INSERCAO,216067841,322,10
INSERCAO,380528505,594,6
INSERCAO,280753696,497,10
INSERCAO,270625834,440,12
INSERCAO,375250358,418,9
INSERCAO,548978502,533,8
INSERCAO,011614611,860,11
INSERCAO,471268530,838,10
INSERCAO,731190271,770,12
