operacao,dado,tempo_ns,colisoes
INSERCAO,698351333,530,0
INSERCAO,529294491,111,0
INSERCAO,526454921,99,0
INSERCAO,648070347,109,0
INSERCAO,829708007,52,0
INSERCAO,692983215,111,0
INSERCAO,792567154,41,0
INSERCAO,797107022,38,0
INSERCAO,592622681,106,0
INSERCAO,667589032,43,0
INSERCAO,142803213,99,0
INSERCAO,932522173,50,0
INSERCAO,294023053,44,0
INSERCAO,836977161,60,0
INSERCAO,166018526,93,0
INSERCAO,956126274,97,0
INSERCAO,780429097,43,0
INSERCAO,241881019,40,0
INSERCAO,462774010,45,0
INSERCAO,999704681,64,1
INSERCAO,432894319,101,0
INSERCAO,831322674,99,0
INSERCAO,505053723,99,0
INSERCAO,392660688,41,0
INSERCAO,036672407,109,0
INSERCAO,836236319,65,1
INSERCAO,758469330,56,0
INSERCAO,596261994,98,0
INSERCAO,634878808,91,0
INSERCAO,078714315,57,0
INSERCAO,798769883,95,0
INSERCAO,183575663,95,0
INSERCAO,520097559,108,0
INSERCAO,806586764,98,0
INSERCAO,616987620,94,0
INSERCAO,254641876,48,0
INSERCAO,618873101,41,0
INSERCAO,088059496,49,0
INSERCAO,404507074,45,0
INSERCAO,297440187,44,0
INSERCAO,783536336,46,0
INSERCAO,379959923,44,0
INSERCAO,856579083,49,0
INSERCAO,145837273,53,0
INSERCAO,265277396,41,0
INSERCAO,745333279,46,0
INSERCAO,688386104,93,0
INSERCAO,006297401,40,0
INSERCAO,412827145,49,0
INSERCAO,862871557,46,0
INSERCAO,897261146,48,0
INSERCAO,898601820,42,0
INSERCAO,101043194,60,0
INSERCAO,648822540,93,0
INSERCAO,657365231,96,0
INSERCAO,921457885,44,0
INSERCAO,778671688,68,1
INSERCAO,792484200,55,0
INSERCAO,755899384,100,0
INSERCAO,259680057,49,0
INSERCAO,106505290,121,0
INSERCAO,856074775,46,0
INSERCAO,861236807,100,0
INSERCAO,150288398,57,0
INSERCAO,108792369,114,0
INSERCAO,029362962,122,0
INSERCAO,249105267,55,0
INSERCAO,028391850,97,0
INSERCAO,906298328,49,0
INSERCAO,864222908,105,0
INSERCAO,276042917,46,0
INSERCAO,456479655,52,0
INSERCAO,225217849,56,0
INSERCAO,996804352,57,0
INSERCAO,506667322,99,0
INSERCAO,719163414,45,0
INSERCAO,420035936,103,0
INSERCAO,060041900,104,0
INSERCAO,129293339,44,0
INSERCAO,929041088,54,0
INSERCAO,398298832,44,0
INSERCAO,052852350,46,0
INSERCAO,845582623,49,0
INSERCAO,619902746,101,0
INSERCAO,989488197,50,0
INSERCAO,191293162,43,0
INSERCAO,660530204,40,0
INSERCAO,024676276,58,0
INSERCAO,847281574,98,0
INSERCAO,659832328,58,1
INSERCAO,535644013,49,0
INSERCAO,827165159,40,0
INSERCAO,840416632,104,0
INSERCAO,533981428,100,0
INSERCAO,771064211,41,0
INSERCAO,721246537,99,0
INSERCAO,093308446,100,0
INSERCAO,643470483,97,0
INSERCAO,387487183,43,0
INSERCAO,762646131,106,0
INSERCAO,216067841,52,0
INSERCAO,380528505,104,0
INSERCAO,280753696,98,0
INSERCAO,270625834,39,0
INSERCAO,375250358,51,0
INSERCAO,548978502,44,0
