operacao,dado,tempo_ns,colisoes
INSERCAO,638586598,8686,0
INSERCAO,692941934,177,0
INSERCAO,390783470,46,0
INSERCAO,662901082,41,0
INSERCAO,271213166,49,0
INSERCAO,123217259,42,0
INSERCAO,141171519,44,0
INSERCAO,855397305,46,0
INSERCAO,680072668,42,0
INSERCAO,742958652,47,0
INSERCAO,625281557,41,0
INSERCAO,853916974,42,0
INSERCAO,572392962,42,0
INSERCAO,344280498,79,1
INSERCAO,031012867,58,0
INSERCAO,946217327,45,0
INSERCAO,632838046,41,0
INSERCAO,345780562,57,1
INSERCAO,234716186,40,0
INSERCAO,267017055,39,0
INSERCAO,105153294,49,0
INSERCAO,845081124,41,0
INSERCAO,474818289,41,0
INSERCAO,098930652,68,1
INSERCAO,196599587,42,0
INSERCAO,299977753,46,0
INSERCAO,690577093,40,0
INSERCAO,000057414,40,0
INSERCAO,784807181,42,0
INSERCAO,447413273,40,0
INSERCAO,666241977,46,0
INSERCAO,946811534,64,1
INSERCAO,983536809,41,0
INSERCAO,212307006,50,0
INSERCAO,782387446,57,1
INSERCAO,117417132,40,0
INSERCAO,292892470,106,1
INSERCAO,486037389,49,1
INSERCAO,042006378,39,0
INSERCAO,148327926,43,0
INSERCAO,235205632,45,1
INSERCAO,203987025,52,0
INSERCAO,029065851,37,0
INSERCAO,391481863,39,0
INSERCAO,159220390,44,0
INSERCAO,560181236,39,0
INSERCAO,254399120,49,0
INSERCAO,212259146,91,2
INSERCAO,819750573,73,1
INSERCAO,819989275,46,0
INSERCAO,831850736,63,1
INSERCAO,136529504,49,0
INSERCAO,790654000,38,0
INSERCAO,455729286,69,1
INSERCAO,016755207,31,0
INSERCAO,981753624,48,1
INSERCAO,411513632,82,2
INSERCAO,835906454,47,0
INSERCAO,455302440,41,0
INSERCAO,039664742,45,0
INSERCAO,178953004,54,1
INSERCAO,200746389,62,2
INSERCAO,906596397,45,0
INSERCAO,890238634,56,2
INSERCAO,167189980,54,0
INSERCAO,066547876,39,0
INSERCAO,432786433,40,0
INSERCAO,999690260,47,0
INSERCAO,740345585,39,0
INSERCAO,099847718,46,0
INSERCAO,395545896,38,0
INSERCAO,459945397,50,1
INSERCAO,511199491,45,0
INSERCAO,475780552,77,2
INSERCAO,765734663,55,1
INSERCAO,296337251,73,1
INSERCAO,509468418,65,1
INSERCAO,861078699,44,0
INSERCAO,623800087,59,1
INSERCAO,147406255,55,1
INSERCAO,611592983,59,0
INSERCAO,522982551,57,2
INSERCAO,113239566,54,1
INSERCAO,131832388,66,0
INSERCAO,276214421,51,0
INSERCAO,963511990,55,1
INSERCAO,985002444,59,0
INSERCAO,805772384,52,0
INSERCAO,708070106,71,1
INSERCAO,549627506,51,2
INSERCAO,437110128,49,0
INSERCAO,035561357,52,1
INSERCAO,451453606,86,3
INSERCAO,859427566,78,2
INSERCAO,340608260,52,1
INSERCAO,804917569,51,0
INSERCAO,597228854,64,1
INSERCAO,463724768,44,1
INSERCAO,764924273,71,2
INSERCAO,408545894,59,1
BUSCA,638586598,4472,0
BUSCA,692941934,168,0
BUSCA,390783470,57,0
BUSCA,662901082,64,0
BUSCA,271213166,72,0
BUSCA,123217259,67,0
BUSCA,141171519,49,0
BUSCA,855397305,47,0
BUSCA,680072668,64,0
BUSCA,742958652,65,0
BUSCA,625281557,62,0
BUSCA,853916974,55,0
BUSCA,572392962,65,0
BUSCA,344280498,86,0
BUSCA,031012867,63,0
BUSCA,946217327,66,0
BUSCA,632838046,73,0
BUSCA,345780562,71,0
BUSCA,234716186,71,0
BUSCA,267017055,51,0
BUSCA,105153294,49,0
BUSCA,845081124,48,0
BUSCA,474818289,47,0
BUSCA,098930652,87,0
BUSCA,196599587,47,0
BUSCA,299977753,70,0
BUSCA,690577093,60,0
BUSCA,000057414,58,0
BUSCA,784807181,67,0
BUSCA,447413273,59,0
BUSCA,666241977,71,0
BUSCA,946811534,78,0
BUSCA,983536809,60,0
BUSCA,212307006,74,0
BUSCA,782387446,67,0
BUSCA,117417132,53,0
BUSCA,292892470,88,0
BUSCA,486037389,79,0
BUSCA,042006378,61,0
BUSCA,148327926,75,0
BUSCA,235205632,69,0
BUSCA,203987025,73,0
BUSCA,029065851,54,0
BUSCA,391481863,47,0
BUSCA,159220390,55,0
BUSCA,560181236,44,0
BUSCA,254399120,56,0
BUSCA,212259146,131,0
BUSCA,819750573,88,0
BUSCA,819989275,63,0
BUSCA,831850736,78,0
BUSCA,136529504,49,0
BUSCA,790654000,49,0
BUSCA,455729286,77,0
BUSCA,016755207,60,0
BUSCA,981753624,75,0
BUSCA,411513632,84,0
BUSCA,835906454,63,0
BUSCA,455302440,60,0
BUSCA,039664742,65,0
BUSCA,178953004,62,0
BUSCA,200746389,62,0
BUSCA,906596397,70,0
BUSCA,890238634,60,0
BUSCA,167189980,76,0
BUSCA,066547876,54,0
BUSCA,432786433,53,0
BUSCA,999690260,68,0
BUSCA,740345585,66,0
BUSCA,099847718,72,0
BUSCA,395545896,105,0
BUSCA,459945397,64,0
BUSCA,511199491,67,0
BUSCA,475780552,75,0
BUSCA,765734663,109,0
BUSCA,296337251,80,0
BUSCA,509468418,65,0
BUSCA,861078699,57,0
BUSCA,623800087,72,0
BUSCA,147406255,70,0
BUSCA,611592983,73,0
BUSCA,522982551,88,0
BUSCA,113239566,71,0
BUSCA,131832388,68,0
BUSCA,276214421,112,0
BUSCA,963511990,68,0
BUSCA,985002444,66,0
BUSCA,805772384,104,0
BUSCA,708070106,87,0
BUSCA,549627506,62,0
BUSCA,437110128,61,0
BUSCA,035561357,64,0
BUSCA,451453606,82,0
BUSCA,859427566,77,0
BUSCA,340608260,77,0
BUSCA,804917569,54,0
BUSCA,597228854,82,0
BUSCA,463724768,123,0
BUSCA,764924273,78,0
BUSCA,408545894,77,0
