operacao,dado,tempo_ns,colisoes
INSERCAO,441186676,451,67
INSERCAO,161874776,445,68
INSERCAO,075178578,561,90
INSERCAO,797160081,609,63
INSERCAO,624165636,484,69
INSERCAO,089413501,417,64
INSERCAO,621160590,715,89
INSERCAO,148943516,576,70
INSERCAO,403566271,435,65
INSERCAO,241874623,512,61
INSERCAO,115557822,526,61
INSERCAO,360348137,528,75
INSERCAO,964634037,480,76
INSERCAO,860153963,455,62
INSERCAO,460185462,424,62
INSERCAO,095905350,709,90
INSERCAO,025841039,601,62
INSERCAO,938576896,575,71
INSERCAO,367704322,473,63
INSERCAO,879379781,464,66
INSERCAO,756957524,696,70
INSERCAO,039350205,794,86
INSERCAO,109744483,510,63
INSERCAO,130502072,495,64
INSERCAO,913954556,542,72
INSERCAO,499107424,561,71
INSERCAO,214122215,676,87
INSERCAO,396969019,498,63
INSERCAO,597980563,547,64
INSERCAO,938230883,428,65
INSERCAO,868692715,522,88
INSERCAO,247235079,517,64
INSERCAO,506870076,538,73
INSERCAO,298462736,437,74
INSERCAO,964731957,669,77
INSERCAO,485626510,806,91
INSERCAO,350667524,624,72
INSERCAO,716615680,641,92
INSERCAO,112094409,446,65
INSERCAO,633639094,533,73
INSERCAO,476205365,673,89
INSERCAO,491308716,496,75
INSERCAO,090195978,807,91
INSERCAO,679478219,464,66
INSERCAO,279419002,784,65
INSERCAO,870927213,641,66
INSERCAO,087038302,508,66
INSERCAO,465886830,845,93
INSERCAO,543085439,535,67
INSERCAO,464190319,352,68
INSERCAO,872956600,629,94
INSERCAO,323905303,476,67
INSERCAO,177187855,806,90
INSERCAO,755102821,728,67
INSERCAO,496610508,717,92
INSERCAO,186652046,702,76
INSERCAO,815675613,539,68
INSERCAO,837620081,419,68
INSERCAO,237154439,540,69
INSERCAO,261991477,686,78
INSERCAO,046685939,427,70
INSERCAO,349573844,668,74
INSERCAO,539643957,452,79
INSERCAO,981767410,818,95
INSERCAO,621793830,533,96
INSERCAO,938655865,706,91
INSERCAO,932889562,580,67
INSERCAO,877792988,744,93
INSERCAO,133853255,662,92
INSERCAO,561893625,498,93
INSERCAO,609468113,541,69
INSERCAO,081313360,786,97
INSERCAO,662336701,720,69
INSERCAO,859803953,449,70
INSERCAO,425953222,724,68
INSERCAO,828333126,631,77
INSERCAO,368138060,794,98
INSERCAO,645180842,465,69
INSERCAO,855085847,681,80
INSERCAO,881268561,488,70
INSERCAO,828435279,640,71
INSERCAO,827278662,461,70
INSERCAO,763365695,775,94
INSERCAO,903238417,541,81
INSERCAO,977541014,644,75
INSERCAO,402946206,613,78
INSERCAO,534981511,488,71
INSERCAO,872763870,803,99
INSERCAO,087592095,726,95
INSERCAO,356089167,562,82
INSERCAO,668619828,719,94
INSERCAO,093311119,555,72
INSERCAO,890389130,681,100
INSERCAO,525147751,525,72
INSERCAO,071073401,379,73
INSERCAO,426934689,494,73
INSERCAO,979036661,419,74
INSERCAO,555261274,574,76
INSERCAO,723259516,597,79
INSERCAO,947462008,621,95
INSERCAO,785322002,562,71
INSERCAO,780242704,526,77
INSERCAO,078831619,488,74
INSERCAO,978135747,880,83
INSERCAO,342383203,641,71
INSERCAO,394152469,443,75
INSERCAO,196955579,455,76
INSERCAO,298199805,800,96
INSERCAO,264623125,486,97
INSERCAO,686012404,585,78
INSERCAO,953547045,556,98
INSERCAO,516075791,641,75
INSERCAO,155608310,837,101
INSERCAO,832349597,564,84
INSERCAO,474973469,572,77
INSERCAO,389407762,557,72
INSERCAO,722942997,499,85
INSERCAO,815544067,475,86
INSERCAO,787096329,507,78
INSERCAO,620541491,493,76
INSERCAO,154821109,678,79
INSERCAO,209084867,508,87
INSERCAO,879553178,702,96
INSERCAO,382178224,572,79
INSERCAO,673972845,743,99
INSERCAO,823273726,629,80
INSERCAO,059166786,524,81
INSERCAO,762365439,573,80
INSERCAO,217398815,640,100
INSERCAO,979267143,631,72
INSERCAO,858512434,564,80
INSERCAO,614497549,500,81
INSERCAO,072125331,656,77
INSERCAO,507739064,498,81
INSERCAO,555238926,528,82
INSERCAO,143684771,570,78
INSERCAO,800665583,522,73
INSERCAO,314864415,964,101
INSERCAO,296125232,588,73
INSERCAO,384198629,505,82
INSERCAO,420691542,500,74
INSERCAO,616718742,422,75
INSERCAO,476712181,475,79
INSERCAO,817580761,445,80
INSERCAO,204075696,554,83
INSERCAO,673175401,500,81
INSERCAO,948658356,505,84
INSERCAO,014214173,566,74
INSERCAO,444184975,747,102
INSERCAO,976441643,486,75
INSERCAO,603697320,875,102
INSERCAO,757710987,821,88
INSERCAO,435056659,593,83
INSERCAO,552167036,612,85
INSERCAO,723590393,559,76
INSERCAO,585749039,477,84
INSERCAO,621236205,730,103
INSERCAO,014061448,785,97
INSERCAO,881982614,657,82
INSERCAO,327170095,671,104
INSERCAO,379406673,515,77
INSERCAO,922148624,561,83
INSERCAO,565107061,748,82
INSERCAO,958074087,595,89
INSERCAO,424355338,768,98
INSERCAO,633334548,492,99
INSERCAO,807545591,486,83
INSERCAO,702081957,601,90
INSERCAO,278514599,607,85
INSERCAO,960181274,624,84
INSERCAO,418900073,670,78
INSERCAO,018898430,876,103
INSERCAO,791922899,574,86
INSERCAO,303875358,692,100
INSERCAO,824245671,577,84
INSERCAO,673449163,519,79
INSERCAO,418805783,504,80
INSERCAO,679845851,429,85
INSERCAO,537410244,647,85
INSERCAO,410408904,443,86
INSERCAO,875456801,545,86
INSERCAO,138539107,685,91
INSERCAO,208629943,512,81
INSERCAO,010463748,665,101
INSERCAO,961561675,901,105
INSERCAO,623042001,527,87
INSERCAO,144219492,721,76
INSERCAO,949999417,583,92
INSERCAO,333162495,695,106
INSERCAO,893727500,788,104
INSERCAO,481689336,719,86
INSERCAO,198530749,740,87
INSERCAO,413903882,532,77
INSERCAO,732507795,658,107
INSERCAO,269131300,761,105
INSERCAO,934020234,656,87
INSERCAO,011632968,721,102
INSERCAO,400892386,670,87
INSERCAO,260586202,559,78
INSERCAO,862399602,470,79
INSERCAO,110632429,612,88
INSERCAO,634147565,852,108
