operacao,dado,tempo_ns,colisoes
INSERCAO,564902406,330,0
INSERCAO,027971226,107,0
INSERCAO,873486950,37,0
INSERCAO,540213407,33,0
INSERCAO,973061398,25,0
INSERCAO,222573537,36,0
INSERCAO,988414633,88,0
INSERCAO,586108601,94,0
INSERCAO,304462022,37,0
INSERCAO,244156991,105,0
INSERCAO,373606024,37,0
INSERCAO,495406553,87,0
INSERCAO,001224766,44,0
INSERCAO,584866052,34,0
INSERCAO,751021590,35,0
INSERCAO,662539071,33,0
INSERCAO,029598435,29,0
INSERCAO,764176873,37,0
INSERCAO,087039988,33,0
INSERCAO,836893717,85,0
INSERCAO,687959623,86,0
INSERCAO,598990571,38,0
INSERCAO,761502433,32,0
INSERCAO,698596038,36,0
INSERCAO,974663872,34,0
INSERCAO,393246727,29,0
INSERCAO,498073135,93,0
INSERCAO,826234425,35,0
INSERCAO,980973271,86,0
INSERCAO,529890037,26,0
INSERCAO,659915932,36,0
INSERCAO,417736277,32,0
INSERCAO,611475169,114,0
INSERCAO,869424058,36,0
INSERCAO,661373921,36,0
INSERCAO,984349244,86,0
INSERCAO,250674265,37,0
INSERCAO,576699525,36,0
INSERCAO,315355787,35,0
INSERCAO,525571624,84,0
INSERCAO,532449193,29,0
INSERCAO,616746807,28,0
INSERCAO,108006660,94,0
INSERCAO,914325055,34,0
INSERCAO,786099010,31,0
INSERCAO,214748902,31,0
INSERCAO,245105992,32,0
INSERCAO,509098130,39,0
INSERCAO,780039825,36,0
INSERCAO,874756197,28,0
INSERCAO,517507835,37,0
INSERCAO,654774114,30,0
INSERCAO,839371532,32,0
INSERCAO,648733777,34,0
INSERCAO,821016047,35,0
INSERCAO,520577144,32,0
INSERCAO,720983935,35,0
INSERCAO,912049399,33,0
INSERCAO,144519874,25,0
INSERCAO,585654817,35,0
INSERCAO,548937860,35,0
INSERCAO,231266531,32,0
INSERCAO,200224165,128,0
INSERCAO,966928842,32,0
INSERCAO,341642758,35,0
INSERCAO,044607287,86,0
INSERCAO,206502964,37,0
INSERCAO,192293418,37,0
INSERCAO,240115587,36,0
INSERCAO,195310991,238,1
INSERCAO,916996435,72,1
INSERCAO,688947896,53,0
INSERCAO,900943894,34,0
INSERCAO,181883737,33,0
INSERCAO,346998729,34,0
INSERCAO,129512050,37,0
INSERCAO,112467745,25,0
INSERCAO,927170327,33,0
INSERCAO,990003194,35,0
INSERCAO,870150903,30,0
INSERCAO,771905161,36,0
INSERCAO,819320830,34,0
INSERCAO,827762169,151,1
INSERCAO,280617000,34,0
INSERCAO,206778277,147,1
INSERCAO,506414042,37,0
INSERCAO,344884940,35,0
INSERCAO,437425184,36,0
INSERCAO,205778917,26,0
INSERCAO,842163407,71,1
INSERCAO,107088237,34,0
INSERCAO,838881333,33,0
INSERCAO,579446055,83,1
INSERCAO,120692456,33,0
INSERCAO,385833700,85,0
INSERCAO,365256175,33,0
INSERCAO,520802355,35,0
INSERCAO,395960469,33,0
INSERCAO,105549142,37,0
INSERCAO,934182327,71,1
INSERCAO,438153258,35,0
INSERCAO,610013503,35,0
INSERCAO,157794736,93,0
INSERCAO,985568471,26,0
INSERCAO,780158396,35,0
INSERCAO,590890641,85,0
INSERCAO,371417503,132,1
INSERCAO,993622006,36,0
INSERCAO,045074658,86,0
INSERCAO,109750231,86,0
INSERCAO,712400007,33,0
INSERCAO,825749838,36,0
INSERCAO,007683540,36,0
INSERCAO,090528226,79,1
INSERCAO,842278782,33,0
INSERCAO,709102988,58,1
INSERCAO,496625401,33,0
INSERCAO,979532965,25,0
INSERCAO,689358430,36,0
INSERCAO,431701590,76,1
INSERCAO,030582418,83,1
INSERCAO,103931701,33,0
INSERCAO,825619585,34,0
INSERCAO,288467030,36,0
INSERCAO,909354610,86,0
INSERCAO,460637344,34,0
INSERCAO,330597741,36,0
INSERCAO,633605386,34,0
INSERCAO,779491779,34,0
INSERCAO,461979818,34,0
INSERCAO,874845991,79,1
INSERCAO,831881820,34,0
INSERCAO,681244873,87,1
INSERCAO,545736885,25,0
INSERCAO,947549099,93,0
INSERCAO,130351002,34,0
INSERCAO,621785664,29,0
INSERCAO,826429709,33,0
INSERCAO,973947774,34,0
INSERCAO,851948586,37,0
INSERCAO,018296281,36,0
INSERCAO,825405802,35,0
INSERCAO,725221316,37,0
INSERCAO,255872856,33,0
INSERCAO,389977276,35,0
INSERCAO,586585613,36,0
INSERCAO,774436546,35,0
INSERCAO,942368750,37,0
INSERCAO,845405574,29,0
INSERCAO,748833586,64,1
INSERCAO,273674602,34,0
INSERCAO,520738295,25,0
INSERCAO,784613856,69,1
INSERCAO,286766499,36,0
INSERCAO,194679684,36,0
INSERCAO,811212959,34,0
INSERCAO,308488125,37,0
INSERCAO,682616935,74,1
INSERCAO,858328699,34,0
INSERCAO,235101750,55,1
INSERCAO,034160176,38,0
INSERCAO,658205591,34,0
INSERCAO,695996610,48,1
INSERCAO,586680915,35,0
INSERCAO,325148647,34,0
INSERCAO,414198864,34,0
INSERCAO,255550433,62,1
INSERCAO,893235733,33,0
INSERCAO,270424904,35,0
INSERCAO,993015584,39,0
INSERCAO,090785413,36,0
INSERCAO,745530918,35,0
INSERCAO,316248427,34,0
INSERCAO,396237006,62,1
INSERCAO,603442976,36,0
INSERCAO,014556760,37,0
INSERCAO,704303662,36,0
INSERCAO,023230031,36,0
INSERCAO,907259542,30,0
INSERCAO,056152998,33,0
INSERCAO,099840511,35,0
INSERCAO,734940289,26,0
INSERCAO,080618825,69,1
INSERCAO,281527825,60,2
INSERCAO,774906791,33,0
INSERCAO,245910704,26,0
INSERCAO,183019150,37,0
INSERCAO,556745888,34,0
INSERCAO,090184955,37,0
INSERCAO,817498671,36,0
INSERCAO,921815168,35,0
INSERCAO,127441069,35,0
INSERCAO,601303240,35,0
INSERCAO,445071838,137,1
INSERCAO,337088493,36,0
INSERCAO,802366803,32,0
INSERCAO,259256806,50,0
INSERCAO,237902423,132,0
INSERCAO,728912457,36,0
INSERCAO,643279120,36,0
INSERCAO,069974038,76,1
INSERCAO,375631889,34,0
INSERCAO,875346255,34,0
INSERCAO,395727734,36,0
INSERCAO,609634208,36,0
INSERCAO,694139745,86,1
INSERCAO,801223814,37,0
INSERCAO,375759041,36,0
INSERCAO,171180970,36,0
INSERCAO,897744637,43,0
INSERCAO,116088842,62,1
INSERCAO,356091667,32,0
INSERCAO,318670467,34,0
INSERCAO,446160718,35,0
INSERCAO,377886193,168,1
INSERCAO,989672395,37,0
INSERCAO,832128360,36,0
INSERCAO,522708959,61,1
INSERCAO,510225662,113,1
INSERCAO,082544780,31,0
INSERCAO,391785301,36,0
INSERCAO,226639210,32,0
INSERCAO,944401566,87,0
INSERCAO,174742878,36,0
INSERCAO,864767875,36,0
INSERCAO,207776719,35,0
INSERCAO,644543220,37,0
INSERCAO,346363123,35,0
INSERCAO,622628738,38,0
INSERCAO,435727136,37,0
INSERCAO,489074050,80,1
INSERCAO,322001155,34,0
INSERCAO,173657326,36,0
INSERCAO,688919001,34,0
INSERCAO,486756465,30,0
INSERCAO,049482968,36,0
INSERCAO,329651921,72,1
INSERCAO,009740925,35,0
INSERCAO,547067878,61,1
INSERCAO,707516053,29,0
INSERCAO,171897467,48,1
INSERCAO,772995455,26,0
INSERCAO,470400658,64,1
INSERCAO,191417567,33,0
INSERCAO,705383320,32,0
INSERCAO,922711827,34,0
INSERCAO,878573726,34,0
INSERCAO,116581861,32,0
INSERCAO,614918391,36,0
INSERCAO,338998902,78,1
INSERCAO,677511769,34,0
INSERCAO,310246984,36,0
INSERCAO,682319291,35,0
INSERCAO,094589498,28,0
INSERCAO,769140154,38,0
INSERCAO,411251485,33,0
INSERCAO,929349340,35,0
INSERCAO,649685709,74,1
INSERCAO,921328298,27,0
INSERCAO,868258159,38,0
INSERCAO,946925074,38,0
INSERCAO,250699213,35,0
INSERCAO,880133026,38,0
INSERCAO,237973319,32,0
INSERCAO,599862719,76,1
INSERCAO,512015047,123,1
INSERCAO,919168099,74,1
INSERCAO,657927979,34,0
INSERCAO,600153444,37,0
INSERCAO,839343698,32,0
INSERCAO,938920929,28,0
INSERCAO,210516158,37,0
INSERCAO,221656648,33,0
INSERCAO,481471951,38,0
INSERCAO,922111916,33,0
INSERCAO,651797636,37,0
INSERCAO,232976504,35,0
INSERCAO,743383900,34,0
INSERCAO,815953081,35,0
INSERCAO,086817638,33,0
INSERCAO,659647313,34,0
INSERCAO,668903775,34,0
INSERCAO,451145090,25,0
INSERCAO,440967461,35,0
INSERCAO,987021682,33,0
INSERCAO,725876375,34,0
INSERCAO,935208522,35,0
INSERCAO,265897595,37,0
INSERCAO,896704979,66,1
INSERCAO,605910717,68,1
INSERCAO,828560254,29,0
INSERCAO,952041168,68,1
INSERCAO,570640367,33,0
INSERCAO,604329430,68,1
INSERCAO,823274039,38,0
INSERCAO,311399318,29,0
INSERCAO,594906397,34,0
INSERCAO,489425944,35,0
INSERCAO,951488221,36,0
INSERCAO,457633089,34,0
INSERCAO,359491325,33,0
INSERCAO,377517174,33,0
INSERCAO,235144678,35,0
INSERCAO,337409805,34,0
INSERCAO,907029962,32,0
INSERCAO,193836730,37,0
INSERCAO,659820399,61,1
INSERCAO,271224155,66,1
INSERCAO,586100382,35,0
INSERCAO,489622714,33,0
INSERCAO,581829497,32,0
INSERCAO,719779413,128,1
INSERCAO,814986135,135,1
INSERCAO,965481559,27,0
INSERCAO,280242378,26,0
INSERCAO,615301759,37,0
INSERCAO,856959090,68,1
INSERCAO,832645303,34,0
INSERCAO,844000238,35,0
INSERCAO,366406996,34,0
INSERCAO,158737533,28,0
INSERCAO,821977860,89,1
INSERCAO,550706067,36,0
INSERCAO,270071036,38,0
INSERCAO,194739793,26,0
INSERCAO,640278345,30,0
INSERCAO,580825380,32,0
INSERCAO,585117174,43,1
INSERCAO,314172587,59,1
INSERCAO,813422729,63,1
INSERCAO,464309728,32,0
INSERCAO,262918530,33,0
INSERCAO,870743857,31,0
INSERCAO,005214386,125,1
INSERCAO,350871741,62,1
INSERCAO,329872225,36,0
INSERCAO,544748467,48,1
INSERCAO,256782418,68,1
INSERCAO,601333044,38,0
INSERCAO,605098972,34,0
INSERCAO,732320514,27,0
INSERCAO,155646314,36,0
INSERCAO,427642021,36,0
INSERCAO,263469022,81,1
INSERCAO,904684397,64,1
INSERCAO,409585255,86,1
INSERCAO,609191740,33,0
INSERCAO,358654677,36,0
INSERCAO,541878781,37,0
INSERCAO,346224240,85,1
INSERCAO,799085845,35,0
INSERCAO,059358828,37,0
INSERCAO,795352015,36,0
INSERCAO,918090398,79,1
INSERCAO,205918293,31,0
INSERCAO,541880334,34,0
INSERCAO,309596488,29,0
INSERCAO,981637792,32,0
INSERCAO,555162707,31,0
INSERCAO,246657851,25,0
INSERCAO,221429068,37,0
INSERCAO,813607044,42,1
INSERCAO,957165978,34,0
INSERCAO,795705777,155,1
INSERCAO,505869498,43,1
INSERCAO,466357213,44,1
INSERCAO,951982789,32,0
INSERCAO,793449890,27,0
INSERCAO,338960674,33,0
INSERCAO,823096208,107,1
INSERCAO,604610948,33,0
INSERCAO,850791319,55,1
INSERCAO,222140052,84,1
INSERCAO,814503995,32,0
INSERCAO,286065083,37,0
INSERCAO,532866017,38,0
INSERCAO,813306004,34,0
INSERCAO,219267395,128,1
INSERCAO,053520585,76,1
INSERCAO,932585911,34,0
INSERCAO,656185385,34,0
INSERCAO,623850105,34,0
INSERCAO,043517158,78,1
