operacao,dado,tempo_ns,colisoes
INSERCAO,698351333,1285,0
INSERCAO,529294491,332,0
INSERCAO,526454921,279,1
INSERCAO,648070347,306,0
INSERCAO,829708007,240,1
INSERCAO,692983215,243,0
INSERCAO,792567154,258,0
INSERCAO,797107022,242,0
INSERCAO,592622681,332,2
INSERCAO,667589032,271,1
INSERCAO,142803213,218,1
INSERCAO,932522173,257,2
INSERCAO,294023053,251,3
INSERCAO,836977161,241,3
INSERCAO,166018526,265,0
INSERCAO,956126274,349,1
INSERCAO,780429097,304,2
INSERCAO,241881019,298,0
INSERCAO,462774010,242,0
INSERCAO,999704681,275,4
INSERCAO,432894319,312,1
INSERCAO,831322674,293,2
INSERCAO,505053723,311,4
INSERCAO,392660688,255,0
INSERCAO,036672407,332,3
INSERCAO,836236319,282,2
INSERCAO,758469330,294,1
INSERCAO,596261994,317,3
INSERCAO,634878808,515,1
INSERCAO,078714315,290,1
INSERCAO,798769883,434,5
INSERCAO,183575663,359,6
INSERCAO,520097559,296,3
INSERCAO,806586764,388,4
INSERCAO,616987620,294,2
INSERCAO,254641876,296,1
INSERCAO,618873101,302,5
INSERCAO,088059496,294,2
INSERCAO,404507074,349,5
INSERCAO,297440187,382,4
INSERCAO,783536336,303,3
INSERCAO,379959923,353,7
INSERCAO,856579083,333,8
INSERCAO,145837273,304,9
INSERCAO,265277396,297,4
INSERCAO,745333279,331,4
INSERCAO,688386104,342,6
INSERCAO,006297401,328,6
INSERCAO,412827145,320,2
INSERCAO,862871557,324,5
INSERCAO,897261146,250,5
INSERCAO,898601820,328,3
INSERCAO,101043194,406,7
INSERCAO,648822540,295,4
INSERCAO,657365231,336,7
INSERCAO,921457885,360,3
INSERCAO,778671688,264,2
INSERCAO,792484200,330,5
INSERCAO,755899384,576,8
INSERCAO,259680057,412,6
INSERCAO,106505290,291,6
INSERCAO,856074775,252,4
INSERCAO,861236807,283,7
INSERCAO,150288398,244,3
INSERCAO,108792369,384,5
INSERCAO,029362962,425,2
INSERCAO,249105267,288,8
INSERCAO,028391850,360,7
INSERCAO,906298328,264,4
INSERCAO,864222908,306,5
INSERCAO,276042917,316,9
INSERCAO,456479655,330,5
INSERCAO,225217849,349,6
INSERCAO,996804352,360,3
INSERCAO,506667322,269,4
INSERCAO,719163414,417,9
INSERCAO,420035936,371,6
INSERCAO,060041900,349,8
INSERCAO,129293339,327,7
INSERCAO,929041088,271,6
INSERCAO,398298832,1787,5
INSERCAO,052852350,1097,9
INSERCAO,845582623,517,10
INSERCAO,619902746,479,7
INSERCAO,989488197,430,10
INSERCAO,191293162,373,6
INSERCAO,660530204,506,10
INSERCAO,024676276,425,8
INSERCAO,847281574,325,11
INSERCAO,659832328,324,7
INSERCAO,535644013,674,11
INSERCAO,827165159,310,8
INSERCAO,840416632,362,7
INSERCAO,533981428,302,8
INSERCAO,771064211,411,8
INSERCAO,721246537,372,11
INSERCAO,093308446,405,9
INSERCAO,643470483,452,12
INSERCAO,387487183,335,13
INSERCAO,762646131,376,9
INSERCAO,216067841,355,10
INSERCAO,380528505,418,6
INSERCAO,280753696,441,10
INSERCAO,270625834,395,12
INSERCAO,375250358,345,9
INSERCAO,548978502,466,8
INSERCAO,011614611,302,11
INSERCAO,471268530,1514,10
INSERCAO,731190271,308,12
INSERCAO,378251882,339,9
INSERCAO,972778627,372,12
INSERCAO,490194349,361,9
INSERCAO,343014705,310,7
INSERCAO,856218592,401,10
INSERCAO,912798113,360,14
INSERCAO,039226949,311,10
INSERCAO,960519162,355,11
INSERCAO,049097303,338,15
INSERCAO,589937774,568,13
INSERCAO,127585830,392,11
INSERCAO,376549075,525,8
INSERCAO,180064441,500,13
INSERCAO,020322295,374,9
INSERCAO,929312283,379,16
INSERCAO,043911569,337,11
INSERCAO,885460312,353,12
INSERCAO,715968958,500,10
INSERCAO,150030363,446,17
INSERCAO,760549815,386,10
INSERCAO,305013945,311,11
INSERCAO,619246594,670,14
INSERCAO,638352950,495,12
INSERCAO,212782835,338,12
INSERCAO,979517564,395,15
INSERCAO,219001037,446,13
INSERCAO,182254161,337,14
INSERCAO,572571101,311,15
INSERCAO,454780757,382,14
INSERCAO,100089584,389,16
INSERCAO,839526410,489,13
INSERCAO,470786458,561,11
INSERCAO,459875052,423,13
INSERCAO,826922503,520,18
INSERCAO,764144789,502,12
INSERCAO,081914422,448,14
INSERCAO,445128311,425,16
INSERCAO,554353035,412,13
INSERCAO,773517488,559,12
INSERCAO,647293038,512,13
INSERCAO,486456073,523,19
INSERCAO,149317743,412,20
INSERCAO,585629173,428,21
INSERCAO,478316076,614,11
INSERCAO,284305687,586,15
INSERCAO,010811091,383,17
INSERCAO,395811036,458,12
INSERCAO,007503650,520,14
INSERCAO,899401177,424,16
INSERCAO,037207617,428,17
INSERCAO,769138680,450,15
INSERCAO,300467251,415,18
INSERCAO,262783034,615,17
INSERCAO,887730771,427,19
INSERCAO,638296945,547,14
INSERCAO,433661863,545,22
INSERCAO,496081801,415,20
INSERCAO,276557235,452,15
INSERCAO,058592420,459,16
INSERCAO,910642037,500,18
INSERCAO,509739847,443,19
INSERCAO,434357026,599,13
INSERCAO,488721826,391,14
INSERCAO,687683279,562,13
INSERCAO,200785627,437,20
INSERCAO,078165442,537,15
INSERCAO,725922754,555,18
INSERCAO,938114832,405,16
INSERCAO,382053022,399,17
INSERCAO,760565687,522,21
INSERCAO,038114203,568,23
INSERCAO,148694348,582,14
INSERCAO,238167444,655,19
INSERCAO,869506761,497,21
INSERCAO,851905976,642,15
INSERCAO,151042295,525,16
INSERCAO,767492538,625,15
INSERCAO,247007724,519,20
INSERCAO,903850093,523,24
INSERCAO,282533996,483,16
INSERCAO,344218418,468,16
INSERCAO,858283561,504,22
INSERCAO,714107663,472,25
INSERCAO,331555060,547,17
INSERCAO,781567694,546,21
INSERCAO,802152318,482,17
INSERCAO,895540852,543,18
INSERCAO,210733268,481,18
INSERCAO,654129399,612,14
INSERCAO,143437938,429,19
INSERCAO,854568626,540,17
INSERCAO,095720278,421,20
INSERCAO,741458179,385,15
INSERCAO,864840710,420,18
INSERCAO,650859489,454,16
INSERCAO,946918614,592,22
INSERCAO,849537083,559,26
INSERCAO,715303048,497,21
INSERCAO,602471811,517,23
INSERCAO,353155708,475,22
INSERCAO,580990065,627,17
INSERCAO,812285069,508,17
INSERCAO,156595463,564,27
INSERCAO,178750090,537,19
INSERCAO,481975920,407,20
INSERCAO,235630187,816,22
INSERCAO,831146782,652,19
INSERCAO,162742816,587,18
INSERCAO,793447022,452,20
INSERCAO,012779292,456,21
INSERCAO,773885812,475,22
INSERCAO,050603085,599,18
INSERCAO,733765649,665,18
INSERCAO,316720776,669,19
INSERCAO,599753021,569,24
INSERCAO,084571756,500,20
INSERCAO,186114057,761,23
INSERCAO,984555781,492,25
INSERCAO,354513263,733,28
INSERCAO,044015610,523,21
INSERCAO,469873143,554,29
INSERCAO,894979302,534,23
INSERCAO,606920273,586,30
INSERCAO,653167873,577,31
INSERCAO,663208079,716,19
INSERCAO,128251821,528,26
INSERCAO,826843877,847,24
INSERCAO,541156019,556,20
INSERCAO,949740655,748,19
INSERCAO,959677549,500,21
INSERCAO,604266972,620,24
INSERCAO,516960254,1248,23
INSERCAO,658409833,851,32
INSERCAO,738488731,629,27
INSERCAO,161622263,534,33
INSERCAO,097252574,967,24
INSERCAO,818449576,643,21
INSERCAO,584935763,635,34
INSERCAO,807362012,531,25
INSERCAO,790953542,444,26
INSERCAO,584887548,1077,23
INSERCAO,220146937,941,25
INSERCAO,232267803,588,35
INSERCAO,029793735,719,20
INSERCAO,671163079,601,22
INSERCAO,733360435,536,21
INSERCAO,468615708,757,24
INSERCAO,997718111,623,28
INSERCAO,784572845,443,22
INSERCAO,045807655,422,23
INSERCAO,654576717,782,26
INSERCAO,717054207,460,27
INSERCAO,935430936,752,22
INSERCAO,539669456,444,23
INSERCAO,472576612,681,27
INSERCAO,244047026,459,24
INSERCAO,866474731,576,29
INSERCAO,333872749,703,23
INSERCAO,810403068,762,25
INSERCAO,549450466,482,25
INSERCAO,037921354,980,25
INSERCAO,531985025,521,24
INSERCAO,565460594,518,26
INSERCAO,547882028,592,26
INSERCAO,125020418,510,27
INSERCAO,100302068,473,28
INSERCAO,782450528,504,29
INSERCAO,174039116,469,26
INSERCAO,968649111,694,30
INSERCAO,214863191,502,31
INSERCAO,406826164,626,27
INSERCAO,936154935,528,25
INSERCAO,535944169,713,24
INSERCAO,194130501,518,32
INSERCAO,911874924,523,28
INSERCAO,565378376,559,27
INSERCAO,305703042,645,28
INSERCAO,474428901,560,33
INSERCAO,043735536,569,28
INSERCAO,159870610,1165,22
INSERCAO,882552446,578,29
INSERCAO,504892555,548,26
INSERCAO,443846484,638,29
INSERCAO,612622359,740,25
INSERCAO,014998910,763,23
INSERCAO,736313991,634,34
INSERCAO,533188490,522,24
INSERCAO,720214477,813,28
INSERCAO,742226900,476,25
INSERCAO,781029221,705,35
INSERCAO,191524256,625,30
INSERCAO,201629742,838,29
INSERCAO,090299770,482,26
INSERCAO,402545590,512,27
INSERCAO,380164679,599,26
INSERCAO,231846480,491,28
INSERCAO,591818777,804,29
INSERCAO,542338894,702,30
INSERCAO,891020455,692,27
INSERCAO,982124401,694,36
INSERCAO,186170578,718,30
INSERCAO,361432555,551,28
INSERCAO,514072844,599,31
INSERCAO,490971280,634,29
INSERCAO,476167298,861,31
INSERCAO,146558387,762,30
INSERCAO,567151789,707,27
INSERCAO,851867517,569,31
INSERCAO,077170825,566,29
INSERCAO,407426316,731,31
INSERCAO,422118179,580,28
INSERCAO,251270599,553,29
INSERCAO,956925685,639,30
INSERCAO,052529812,904,30
INSERCAO,533111285,524,31
INSERCAO,404815484,743,32
INSERCAO,552520741,707,37
INSERCAO,017605562,1029,31
INSERCAO,959725247,646,32
INSERCAO,861650956,754,32
INSERCAO,659323902,747,32
INSERCAO,747430909,600,30
INSERCAO,615629388,933,32
INSERCAO,416688841,853,38
INSERCAO,118855136,656,33
INSERCAO,879721081,609,39
INSERCAO,216771496,588,34
INSERCAO,503673502,770,33
INSERCAO,663267663,1581,36
INSERCAO,311018509,617,31
INSERCAO,205491379,529,32
INSERCAO,846803320,916,30
INSERCAO,861081754,918,33
INSERCAO,516649982,634,34
INSERCAO,658036404,583,34
INSERCAO,937383885,714,32
INSERCAO,521616061,746,40
INSERCAO,058888290,844,31
INSERCAO,072443002,713,35
INSERCAO,020157136,662,35
INSERCAO,364580944,558,35
INSERCAO,713293440,732,32
INSERCAO,809244126,582,36
INSERCAO,958517764,660,36
INSERCAO,321943204,542,37
INSERCAO,374405200,584,33
INSERCAO,907334342,721,36
INSERCAO,069729013,1755,37
INSERCAO,184981561,686,41
INSERCAO,860167964,659,38
INSERCAO,876949764,591,39
INSERCAO,826252843,1361,38
INSERCAO,949613660,690,34
INSERCAO,284867391,705,42
INSERCAO,202865420,548,35
INSERCAO,101496653,1016,39
INSERCAO,684985194,800,40
INSERCAO,877471968,1628,33
INSERCAO,278678655,1089,33
INSERCAO,002469507,1240,33
INSERCAO,729896208,1037,34
INSERCAO,077234285,964,34
INSERCAO,634499684,927,41
INSERCAO,729321670,616,36
INSERCAO,802620595,825,35
INSERCAO,449783635,671,36
INSERCAO,484315224,641,42
INSERCAO,305578022,1223,37
INSERCAO,114005750,644,37
INSERCAO,337690713,1235,40
INSERCAO,782453987,2108,34
INSERCAO,484604599,1274,33
INSERCAO,299460440,597,38
INSERCAO,608458650,608,39
INSERCAO,272777959,549,34
INSERCAO,054439961,1067,43
INSERCAO,330007547,577,35
INSERCAO,632865821,655,44
INSERCAO,049397810,699,40
INSERCAO,681864611,647,45
INSERCAO,981099391,639,46
INSERCAO,996563731,649,47
INSERCAO,192593202,1544,38
INSERCAO,899583276,1502,37
INSERCAO,848349453,1067,41
INSERCAO,132895916,617,38
INSERCAO,410111944,730,43
INSERCAO,419977333,665,42
INSERCAO,691660400,630,41
INSERCAO,331128470,637,42
INSERCAO,681109813,641,43
INSERCAO,405723229,730,35
INSERCAO,069675539,574,36
INSERCAO,158287665,1075,37
INSERCAO,578418115,575,38
INSERCAO,994962131,760,48
INSERCAO,980495285,694,39
INSERCAO,754426906,625,39
INSERCAO,577341531,718,49
