operacao,dado,tempo_ns,colisoes
INSERCAO,921815168,64,0
INSERCAO,127441069,126,2
INSERCAO,601303240,80,1
INSERCAO,445071838,102,1
INSERCAO,337088493,371,1
INSERCAO,802366803,132,2
INSERCAO,259256806,289,2
INSERCAO,237902423,82,1
INSERCAO,728912457,61,0
INSERCAO,643279120,70,1
INSERCAO,069974038,218,2
INSERCAO,375631889,81,1
INSERCAO,875346255,63,2
INSERCAO,395727734,111,0
INSERCAO,609634208,50,0
INSERCAO,694139745,155,1
INSERCAO,801223814,205,1
INSERCAO,375759041,162,2
INSERCAO,171180970,142,0
INSERCAO,897744637,185,2
INSERCAO,116088842,229,3
INSERCAO,356091667,55,0
INSERCAO,318670467,239,1
INSERCAO,446160718,111,2
INSERCAO,377886193,151,2
INSERCAO,989672395,161,1
INSERCAO,832128360,133,2
INSERCAO,522708959,127,1
INSERCAO,510225662,142,1
INSERCAO,082544780,61,0
INSERCAO,391785301,161,3
INSERCAO,226639210,401,2
INSERCAO,944401566,129,1
INSERCAO,174742878,62,0
INSERCAO,864767875,128,1
INSERCAO,207776719,50,0
INSERCAO,644543220,148,2
INSERCAO,346363123,104,2
INSERCAO,622628738,198,2
INSERCAO,435727136,123,1
INSERCAO,489074050,373,3
INSERCAO,322001155,196,4
INSERCAO,173657326,265,2
INSERCAO,688919001,133,1
INSERCAO,486756465,227,2
INSERCAO,049482968,121,1
INSERCAO,329651921,143,1
INSERCAO,009740925,307,4
INSERCAO,547067878,132,1
INSERCAO,707516053,136,1
INSERCAO,171897467,142,2
INSERCAO,772995455,252,3
INSERCAO,470400658,201,3
INSERCAO,191417567,164,3
INSERCAO,705383320,189,3
INSERCAO,922711827,162,2
INSERCAO,878573726,197,3
INSERCAO,116581861,227,1
INSERCAO,614918391,223,3
INSERCAO,338998902,282,3
INSERCAO,677511769,224,2
INSERCAO,310246984,110,2
INSERCAO,682319291,135,4
INSERCAO,094589498,542,2
INSERCAO,769140154,72,0
INSERCAO,411251485,212,2
INSERCAO,929349340,238,2
INSERCAO,649685709,129,1
INSERCAO,921328298,111,3
INSERCAO,868258159,231,1
INSERCAO,946925074,380,3
INSERCAO,250699213,115,2
INSERCAO,880133026,239,4
INSERCAO,237973319,185,1
INSERCAO,599862719,65,2
INSERCAO,512015047,248,2
INSERCAO,919168099,157,2
INSERCAO,657927979,179,1
INSERCAO,600153444,70,2
INSERCAO,839343698,244,4
INSERCAO,938920929,218,1
INSERCAO,210516158,164,3
INSERCAO,221656648,117,0
INSERCAO,481471951,36,0
INSERCAO,922111916,296,1
INSERCAO,651797636,142,2
INSERCAO,232976504,348,2
INSERCAO,743383900,183,2
INSERCAO,815953081,192,1
INSERCAO,086817638,222,3
INSERCAO,659647313,166,1
INSERCAO,668903775,105,2
INSERCAO,451145090,423,2
INSERCAO,440967461,99,2
INSERCAO,987021682,173,1
INSERCAO,725876375,290,3
INSERCAO,935208522,157,1
INSERCAO,265897595,81,1
INSERCAO,896704979,167,1
INSERCAO,605910717,207,2
INSERCAO,828560254,110,1
INSERCAO,952041168,115,1
INSERCAO,570640367,44,1
INSERCAO,604329430,967,3
INSERCAO,823274039,66,0
INSERCAO,311399318,124,3
INSERCAO,594906397,326,1
INSERCAO,489425944,330,3
INSERCAO,951488221,228,1
INSERCAO,457633089,291,2
INSERCAO,359491325,187,3
INSERCAO,377517174,251,3
INSERCAO,235144678,99,2
INSERCAO,337409805,121,0
INSERCAO,907029962,155,1
INSERCAO,193836730,336,2
INSERCAO,659820399,277,3
INSERCAO,271224155,314,5
INSERCAO,586100382,302,1
INSERCAO,489622714,120,1
INSERCAO,581829497,105,2
INSERCAO,719779413,281,2
INSERCAO,814986135,464,5
INSERCAO,965481559,305,2
INSERCAO,280242378,131,3
INSERCAO,615301759,95,2
INSERCAO,856959090,222,1
INSERCAO,832645303,432,3
INSERCAO,844000238,308,2
INSERCAO,366406996,244,1
INSERCAO,158737533,614,3
INSERCAO,821977860,316,3
INSERCAO,550706067,144,2
INSERCAO,270071036,297,2
INSERCAO,194739793,251,2
INSERCAO,640278345,234,2
INSERCAO,580825380,291,1
INSERCAO,585117174,199,4
INSERCAO,314172587,317,3
INSERCAO,813422729,6533,2
INSERCAO,464309728,80,0
INSERCAO,262918530,338,3
INSERCAO,870743857,280,1
INSERCAO,005214386,181,1
INSERCAO,350871741,357,3
INSERCAO,329872225,473,4
INSERCAO,544748467,152,3
INSERCAO,256782418,138,4
INSERCAO,601333044,161,3
INSERCAO,605098972,137,1
INSERCAO,732320514,413,2
INSERCAO,155646314,86,2
INSERCAO,427642021,241,2
INSERCAO,263469022,360,1
INSERCAO,904684397,168,1
INSERCAO,409585255,374,5
INSERCAO,609191740,257,3
INSERCAO,358654677,187,2
INSERCAO,541878781,602,2
INSERCAO,346224240,154,2
INSERCAO,799085845,350,2
INSERCAO,059358828,223,1
INSERCAO,795352015,337,1
INSERCAO,918090398,462,5
INSERCAO,205918293,279,3
INSERCAO,541880334,341,1
INSERCAO,309596488,741,3
INSERCAO,981637792,367,1
INSERCAO,555162707,165,2
INSERCAO,246657851,131,1
INSERCAO,221429068,354,2
INSERCAO,813607044,402,4
INSERCAO,957165978,323,2
INSERCAO,795705777,514,2
INSERCAO,505869498,315,5
INSERCAO,466357213,128,3
INSERCAO,951982789,217,1
INSERCAO,793449890,321,2
INSERCAO,338960674,294,4
INSERCAO,823096208,386,1
INSERCAO,604610948,203,1
INSERCAO,850791319,589,3
INSERCAO,222140052,264,1
INSERCAO,814503995,244,2
INSERCAO,286065083,124,0
INSERCAO,532866017,560,3
INSERCAO,813306004,216,1
INSERCAO,219267395,137,2
INSERCAO,053520585,611,3
INSERCAO,932585911,51,1
INSERCAO,656185385,153,2
INSERCAO,623850105,71,1
INSERCAO,043517158,287,3
INSERCAO,097740273,346,2
INSERCAO,551107689,157,3
INSERCAO,049255077,220,2
INSERCAO,278619488,434,4
INSERCAO,984680990,257,2
INSERCAO,437420350,555,4
INSERCAO,095031961,125,2
INSERCAO,298838728,308,2
INSERCAO,547310730,582,4
INSERCAO,669648981,330,3
INSERCAO,188440340,203,2
INSERCAO,744704123,263,1
INSERCAO,587374762,320,2
INSERCAO,429539420,206,2
INSERCAO,900727306,420,2
INSERCAO,669262738,410,3
INSERCAO,968902030,128,2
INSERCAO,756709927,333,3
INSERCAO,030232341,193,2
INSERCAO,603351511,89,2
INSERCAO,234454031,239,1
INSERCAO,417357714,310,3
INSERCAO,801036538,119,2
INSERCAO,589243305,238,2
INSERCAO,630046215,329,2
INSERCAO,172727016,493,1
INSERCAO,678248237,319,3
INSERCAO,630300607,205,4
INSERCAO,144229609,389,2
INSERCAO,381152865,263,3
INSERCAO,366543256,310,3
INSERCAO,034082384,213,2
INSERCAO,008501978,191,1
INSERCAO,296680655,404,6
INSERCAO,238009780,349,2
INSERCAO,613598058,561,4
INSERCAO,017678115,66,1
INSERCAO,688328072,257,2
INSERCAO,666934600,192,3
INSERCAO,072604370,266,1
INSERCAO,633557154,178,1
INSERCAO,221456902,440,3
INSERCAO,340206960,213,2
INSERCAO,633411157,360,1
INSERCAO,603903447,380,3
INSERCAO,979047258,279,1
INSERCAO,486019948,280,2
INSERCAO,032323572,126,2
INSERCAO,355081265,535,4
INSERCAO,763860790,286,3
INSERCAO,430493140,221,3
INSERCAO,764831495,282,3
INSERCAO,330166669,230,3
INSERCAO,971142880,225,2
INSERCAO,363207590,147,2
INSERCAO,103888766,244,2
INSERCAO,709808460,353,4
INSERCAO,017660226,187,1
INSERCAO,194707950,531,4
INSERCAO,629855043,61,0
INSERCAO,011639567,323,3
INSERCAO,263281182,72,2
INSERCAO,727683600,257,4
INSERCAO,817798587,297,1
INSERCAO,257709842,491,4
INSERCAO,771060830,155,3
INSERCAO,368710325,178,4
INSERCAO,368331298,650,6
INSERCAO,180934537,387,3
INSERCAO,370773328,401,3
INSERCAO,523414457,347,2
INSERCAO,717842236,420,3
INSERCAO,417112140,307,4
INSERCAO,577363144,178,3
INSERCAO,810408132,347,2
INSERCAO,965175371,355,3
INSERCAO,753114068,446,3
INSERCAO,115000196,195,2
INSERCAO,753286495,385,4
INSERCAO,335727287,286,2
INSERCAO,626326846,159,1
INSERCAO,580681662,311,3
INSERCAO,446137965,324,4
INSERCAO,283701372,228,3
INSERCAO,923376405,171,2
INSERCAO,385251438,353,4
INSERCAO,001315366,321,3
INSERCAO,722927415,278,3
INSERCAO,194355137,153,2
INSERCAO,689171992,463,2
INSERCAO,257967952,326,2
INSERCAO,922479466,209,3
INSERCAO,112401621,274,2
INSERCAO,780219722,287,2
INSERCAO,093145754,239,2
INSERCAO,930063824,366,2
INSERCAO,072133877,246,3
INSERCAO,177650498,656,7
INSERCAO,652049816,115,2
INSERCAO,424458194,172,1
INSERCAO,604609634,381,2
INSERCAO,648837292,304,3
INSERCAO,941716316,154,2
INSERCAO,460500754,183,3
INSERCAO,798544932,243,3
INSERCAO,807246472,194,3
INSERCAO,503757485,390,3
INSERCAO,274958884,231,3
INSERCAO,659767251,136,1
INSERCAO,224754986,276,2
INSERCAO,492391399,489,4
INSERCAO,762404956,430,4
INSERCAO,553186305,156,3
INSERCAO,653277531,440,2
INSERCAO,669923951,94,2
INSERCAO,210864834,195,1
INSERCAO,652624711,379,3
INSERCAO,087524765,303,2
INSERCAO,433823696,262,2
INSERCAO,402200610,372,3
INSERCAO,178076139,230,1
INSERCAO,789424759,460,3
INSERCAO,557844544,211,4
INSERCAO,697360939,122,2
INSERCAO,875271520,265,1
INSERCAO,759443463,111,0
INSERCAO,188965417,412,3
INSERCAO,599466793,155,1
INSERCAO,974459279,271,2
INSERCAO,565522778,253,3
INSERCAO,284218789,201,2
INSERCAO,342895730,114,2
INSERCAO,148342927,166,2
INSERCAO,140618773,454,3
INSERCAO,278871497,222,3
INSERCAO,874510892,307,3
INSERCAO,857563833,493,4
INSERCAO,900083687,251,2
INSERCAO,414193833,120,3
INSERCAO,341383132,180,1
INSERCAO,633655369,424,3
INSERCAO,939044702,276,2
INSERCAO,568291882,81,3
INSERCAO,972750802,152,3
INSERCAO,839673730,129,3
INSERCAO,360916070,271,1
INSERCAO,671185908,285,2
INSERCAO,099253553,201,1
INSERCAO,643336798,309,6
INSERCAO,872389255,445,4
INSERCAO,876027039,97,1
INSERCAO,307775960,181,3
INSERCAO,738299237,408,4
INSERCAO,203578757,216,3
INSERCAO,404062306,308,2
INSERCAO,914836589,210,2
INSERCAO,487486979,112,2
INSERCAO,816263929,442,3
INSERCAO,392462408,61,1
INSERCAO,784916040,259,4
INSERCAO,901242364,264,2
INSERCAO,781803929,90,3
INSERCAO,859196544,447,5
INSERCAO,266011845,275,3
INSERCAO,239413662,143,2
INSERCAO,590017124,345,3
INSERCAO,018210886,359,3
INSERCAO,519614296,378,3
INSERCAO,475139620,285,3
INSERCAO,787854947,401,4
INSERCAO,895623639,152,2
INSERCAO,162626854,235,4
INSERCAO,459452999,349,5
INSERCAO,743309796,217,2
INSERCAO,898466537,180,3
INSERCAO,501495825,251,5
INSERCAO,635431138,396,4
INSERCAO,978486984,333,2
INSERCAO,606637980,244,3
INSERCAO,808458328,94,1
INSERCAO,373013171,328,2
INSERCAO,697382625,254,3
INSERCAO,689166752,80,1
INSERCAO,614942265,159,3
INSERCAO,948730914,432,2
INSERCAO,920447248,141,2
INSERCAO,713633534,231,3
INSERCAO,726246747,532,5
INSERCAO,055854264,196,1
INSERCAO,570170278,353,4
INSERCAO,978340143,125,1
INSERCAO,693264797,429,2
INSERCAO,336301311,364,3
INSERCAO,894067100,167,3
INSERCAO,830759624,121,4
INSERCAO,365201541,429,4
INSERCAO,207275369,323,4
INSERCAO,669260368,533,4
INSERCAO,911879018,283,3
INSERCAO,381869567,682,4
INSERCAO,979217796,181,2
INSERCAO,780550194,207,2
INSERCAO,878070153,168,2
INSERCAO,617775222,266,3
INSERCAO,759693773,251,2
INSERCAO,303036021,293,3
INSERCAO,725962507,159,4
INSERCAO,080239258,283,4
INSERCAO,264982441,134,3
INSERCAO,316313111,169,4
INSERCAO,478401720,222,4
INSERCAO,578259828,199,2
INSERCAO,617894085,309,3
INSERCAO,342228093,495,3
INSERCAO,958791600,109,4
INSERCAO,483851948,89,3
INSERCAO,037660940,286,3
INSERCAO,043225628,164,2
INSERCAO,003055813,174,2
INSERCAO,789501606,610,3
INSERCAO,268499685,378,4
INSERCAO,007352686,182,4
INSERCAO,685765311,230,4
INSERCAO,708784105,434,3
INSERCAO,930941120,81,2
INSERCAO,450856041,187,3
INSERCAO,214128933,412,4
INSERCAO,390430384,126,3
INSERCAO,348244122,295,4
INSERCAO,785222556,332,3
INSERCAO,205091526,584,4
INSERCAO,466709032,169,2
INSERCAO,456303543,126,1
INSERCAO,291202559,238,2
INSERCAO,049775203,269,3
INSERCAO,486092451,177,2
INSERCAO,970930388,268,2
INSERCAO,972302909,218,1
INSERCAO,697813729,229,4
INSERCAO,872877445,337,3
INSERCAO,873384518,232,4
INSERCAO,918061539,321,3
INSERCAO,507384756,408,5
INSERCAO,280416682,218,4
INSERCAO,222094163,240,1
INSERCAO,606389903,337,3
INSERCAO,493487780,289,3
INSERCAO,774353470,216,2
INSERCAO,899794104,264,2
INSERCAO,513285762,259,4
INSERCAO,206346952,130,2
INSERCAO,910995836,385,4
INSERCAO,326860118,247,4
INSERCAO,764281888,138,3
INSERCAO,081656649,66,0
INSERCAO,143688615,290,2
INSERCAO,831017043,123,2
INSERCAO,007884903,236,4
INSERCAO,641090388,153,3
INSERCAO,853915927,318,4
INSERCAO,659437325,233,4
INSERCAO,105219883,275,1
INSERCAO,411442403,197,4
INSERCAO,923203855,130,1
INSERCAO,215459382,119,3
INSERCAO,352672855,404,6
INSERCAO,179279916,298,3
INSERCAO,261806444,319,3
INSERCAO,962964431,327,3
INSERCAO,492974840,246,4
INSERCAO,403382788,145,4
INSERCAO,133927048,125,1
INSERCAO,344805002,434,4
INSERCAO,041611836,65,1
INSERCAO,466183162,287,3
INSERCAO,240978245,473,4
INSERCAO,667119222,189,4
INSERCAO,805136878,325,5
INSERCAO,843031875,437,4
INSERCAO,360628283,193,1
INSERCAO,073729338,341,4
INSERCAO,594510118,95,3
INSERCAO,759979655,167,4
INSERCAO,822165681,292,2
INSERCAO,514408430,258,5
INSERCAO,565672479,252,3
INSERCAO,666747461,354,3
INSERCAO,623591573,408,4
INSERCAO,320135461,144,3
INSERCAO,606133219,397,4
INSERCAO,025066936,68,2
INSERCAO,987767099,294,2
INSERCAO,154169174,376,5
INSERCAO,199980849,216,1
INSERCAO,227792040,271,3
INSERCAO,834887807,290,5
INSERCAO,490031978,152,4
INSERCAO,087827646,324,2
INSERCAO,752357390,416,4
INSERCAO,347346606,311,3
INSERCAO,912382233,420,4
INSERCAO,682746484,268,3
INSERCAO,644828648,148,3
INSERCAO,700732160,290,5
INSERCAO,457438080,254,4
INSERCAO,707329903,270,3
INSERCAO,871759432,228,2
INSERCAO,833854897,349,3
INSERCAO,636306182,117,2
INSERCAO,489573178,245,5
INSERCAO,593721545,277,4
INSERCAO,185132116,317,4
INSERCAO,839375326,455,5
INSERCAO,087658530,106,3
INSERCAO,372230965,353,5
INSERCAO,234849320,192,3
INSERCAO,151242144,332,4
INSERCAO,356085681,406,3
INSERCAO,922566524,286,5
INSERCAO,194684959,147,3
INSERCAO,682743180,193,4
INSERCAO,342255813,350,4
INSERCAO,380796298,414,7
INSERCAO,809356015,366,2
INSERCAO,877014859,144,3
INSERCAO,273453453,365,2
INSERCAO,575483236,173,3
INSERCAO,308210078,286,6
INSERCAO,787748765,238,4
INSERCAO,042570534,337,2
INSERCAO,085382200,87,1
INSERCAO,828218527,318,5
INSERCAO,880255350,184,2
INSERCAO,907509754,202,2
INSERCAO,892725423,300,2
INSERCAO,676092136,148,4
INSERCAO,141963406,429,3
INSERCAO,248019254,322,5
INSERCAO,717561018,154,4
INSERCAO,906104383,232,2
INSERCAO,139129047,191,2
INSERCAO,441186676,416,2
INSERCAO,161874776,215,2
INSERCAO,075178578,156,2
INSERCAO,797160081,366,4
INSERCAO,624165636,69,4
INSERCAO,089413501,393,3
INSERCAO,621160590,424,3
INSERCAO,148943516,90,2
INSERCAO,403566271,284,3
INSERCAO,241874623,523,3
INSERCAO,115557822,57,2
INSERCAO,360348137,161,2
INSERCAO,964634037,331,4
INSERCAO,860153963,205,1
INSERCAO,460185462,435,4
INSERCAO,095905350,98,2
INSERCAO,025841039,185,2
INSERCAO,938576896,268,3
INSERCAO,367704322,306,5
INSERCAO,879379781,316,3
INSERCAO,756957524,469,5
INSERCAO,039350205,121,1
INSERCAO,109744483,144,2
INSERCAO,130502072,194,4
INSERCAO,913954556,346,4
INSERCAO,499107424,93,2
INSERCAO,214122215,439,3
INSERCAO,396969019,536,3
INSERCAO,597980563,85,2
INSERCAO,938230883,171,3
INSERCAO,868692715,267,3
INSERCAO,247235079,265,3
INSERCAO,506870076,297,3
INSERCAO,298462736,312,3
INSERCAO,964731957,270,2
INSERCAO,485626510,441,4
INSERCAO,350667524,249,1
INSERCAO,716615680,124,5
INSERCAO,112094409,356,3
INSERCAO,633639094,291,3
INSERCAO,476205365,379,5
INSERCAO,491308716,359,5
INSERCAO,090195978,167,3
INSERCAO,679478219,333,5
INSERCAO,279419002,555,4
INSERCAO,870927213,334,3
INSERCAO,087038302,205,2
INSERCAO,465886830,262,3
INSERCAO,543085439,384,3
INSERCAO,464190319,209,4
INSERCAO,872956600,117,4
INSERCAO,323905303,318,4
INSERCAO,177187855,518,6
INSERCAO,755102821,277,2
INSERCAO,496610508,307,2
INSERCAO,186652046,147,3
INSERCAO,815675613,329,4
INSERCAO,837620081,286,4
INSERCAO,237154439,171,4
INSERCAO,261991477,190,3
INSERCAO,046685939,211,3
INSERCAO,349573844,453,4
INSERCAO,539643957,190,3
INSERCAO,981767410,357,2
INSERCAO,621793830,308,4
INSERCAO,938655865,358,5
INSERCAO,932889562,160,2
INSERCAO,877792988,397,4
INSERCAO,133853255,311,7
INSERCAO,561893625,274,6
INSERCAO,609468113,469,2
INSERCAO,081313360,318,2
INSERCAO,662336701,262,2
INSERCAO,859803953,390,3
INSERCAO,425953222,349,6
INSERCAO,828333126,549,6
INSERCAO,368138060,193,3
INSERCAO,645180842,476,3
INSERCAO,855085847,239,1
INSERCAO,881268561,58,1
INSERCAO,828435279,297,2
INSERCAO,827278662,138,2
INSERCAO,763365695,511,5
INSERCAO,903238417,165,1
INSERCAO,977541014,325,3
INSERCAO,402946206,410,3
INSERCAO,534981511,187,4
INSERCAO,872763870,303,3
INSERCAO,087592095,308,3
INSERCAO,356089167,195,2
INSERCAO,668619828,349,3
INSERCAO,093311119,77,1
INSERCAO,890389130,162,4
INSERCAO,525147751,345,3
INSERCAO,071073401,318,4
INSERCAO,426934689,243,3
INSERCAO,979036661,215,2
INSERCAO,555261274,377,5
INSERCAO,723259516,196,3
INSERCAO,947462008,107,2
INSERCAO,785322002,346,5
INSERCAO,780242704,243,2
INSERCAO,078831619,88,2
INSERCAO,978135747,142,2
INSERCAO,342383203,287,5
INSERCAO,394152469,250,4
INSERCAO,196955579,355,4
INSERCAO,298199805,164,2
INSERCAO,264623125,471,5
INSERCAO,686012404,265,3
INSERCAO,953547045,500,4
INSERCAO,516075791,476,4
INSERCAO,155608310,553,3
INSERCAO,832349597,372,4
INSERCAO,474973469,209,2
INSERCAO,389407762,451,5
INSERCAO,722942997,127,5
INSERCAO,815544067,143,2
INSERCAO,787096329,408,4
INSERCAO,620541491,184,4
INSERCAO,154821109,467,3
INSERCAO,209084867,247,4
INSERCAO,879553178,274,6
INSERCAO,382178224,103,3
INSERCAO,673972845,173,3
INSERCAO,823273726,488,7
INSERCAO,059166786,390,4
INSERCAO,762365439,101,3
INSERCAO,217398815,400,4
INSERCAO,979267143,160,2
INSERCAO,858512434,332,4
INSERCAO,614497549,329,2
INSERCAO,072125331,395,3
INSERCAO,507739064,347,3
INSERCAO,555238926,282,8
INSERCAO,143684771,415,3
INSERCAO,800665583,190,3
INSERCAO,314864415,278,5
INSERCAO,296125232,270,2
INSERCAO,384198629,461,5
INSERCAO,420691542,500,5
INSERCAO,616718742,254,4
INSERCAO,476712181,346,4
INSERCAO,817580761,96,2
INSERCAO,204075696,299,3
INSERCAO,673175401,190,3
INSERCAO,948658356,334,5
INSERCAO,014214173,426,3
INSERCAO,444184975,316,3
INSERCAO,976441643,208,3
INSERCAO,603697320,286,5
INSERCAO,757710987,258,3
INSERCAO,435056659,413,3
INSERCAO,552167036,269,4
INSERCAO,723590393,156,2
INSERCAO,585749039,171,4
INSERCAO,621236205,260,3
INSERCAO,014061448,99,2
INSERCAO,881982614,109,3
INSERCAO,327170095,308,2
INSERCAO,379406673,365,5
INSERCAO,922148624,336,6
INSERCAO,565107061,242,4
INSERCAO,958074087,238,3
INSERCAO,424355338,406,5
INSERCAO,633334548,268,4
INSERCAO,807545591,256,4
INSERCAO,702081957,280,2
INSERCAO,278514599,297,2
INSERCAO,960181274,253,4
INSERCAO,418900073,197,6
INSERCAO,018898430,161,4
INSERCAO,791922899,212,4
INSERCAO,303875358,268,4
INSERCAO,824245671,228,4
INSERCAO,673449163,249,3
INSERCAO,418805783,307,4
INSERCAO,679845851,242,3
INSERCAO,537410244,400,5
INSERCAO,410408904,243,4
INSERCAO,875456801,168,2
INSERCAO,138539107,150,1
INSERCAO,208629943,169,2
INSERCAO,010463748,80,3
INSERCAO,961561675,177,2
INSERCAO,623042001,157,3
INSERCAO,144219492,192,1
INSERCAO,949999417,228,2
INSERCAO,333162495,132,3
INSERCAO,893727500,212,5
INSERCAO,481689336,201,5
INSERCAO,198530749,200,2
INSERCAO,413903882,202,5
INSERCAO,732507795,444,5
INSERCAO,269131300,199,2
INSERCAO,934020234,191,5
INSERCAO,011632968,309,2
INSERCAO,400892386,182,3
INSERCAO,260586202,325,4
INSERCAO,862399602,120,3
INSERCAO,110632429,86,1
INSERCAO,634147565,396,5
INSERCAO,890714223,360,3
INSERCAO,454947442,427,6
INSERCAO,193282505,187,3
INSERCAO,505333784,406,4
