operacao,dado,tempo_ns,colisoes
INSERCAO,698351333,507,0
INSERCAO,529294491,137,0
INSERCAO,526454921,108,0
INSERCAO,648070347,147,0
INSERCAO,829708007,48,0
INSERCAO,692983215,146,0
INSERCAO,792567154,92,0
INSERCAO,797107022,91,0
INSERCAO,592622681,150,0
INSERCAO,667589032,39,0
INSERCAO,142803213,93,0
INSERCAO,932522173,156,0
INSERCAO,294023053,104,0
INSERCAO,836977161,97,0
INSERCAO,166018526,100,0
INSERCAO,956126274,99,0
INSERCAO,780429097,154,0
INSERCAO,241881019,50,0
INSERCAO,462774010,41,0
INSERCAO,999704681,189,1
INSERCAO,432894319,92,0
INSERCAO,831322674,147,0
INSERCAO,505053723,97,0
INSERCAO,392660688,39,0
INSERCAO,036672407,152,0
INSERCAO,836236319,79,1
INSERCAO,758469330,99,0
INSERCAO,596261994,118,0
INSERCAO,634878808,406,0
INSERCAO,078714315,44,0
INSERCAO,798769883,94,0
INSERCAO,183575663,45,0
INSERCAO,520097559,107,0
INSERCAO,806586764,92,0
INSERCAO,616987620,92,0
INSERCAO,254641876,107,0
INSERCAO,618873101,46,0
INSERCAO,088059496,52,0
INSERCAO,404507074,98,0
INSERCAO,297440187,101,0
INSERCAO,783536336,52,0
INSERCAO,379959923,46,0
INSERCAO,856579083,98,0
INSERCAO,145837273,60,0
INSERCAO,265277396,220,0
INSERCAO,745333279,93,0
INSERCAO,688386104,41,0
INSERCAO,006297401,45,0
INSERCAO,412827145,98,0
INSERCAO,862871557,40,0
INSERCAO,897261146,101,0
INSERCAO,898601820,92,0
INSERCAO,101043194,96,0
INSERCAO,648822540,135,0
INSERCAO,657365231,91,0
INSERCAO,921457885,276,0
INSERCAO,778671688,80,1
INSERCAO,792484200,152,0
INSERCAO,755899384,58,0
INSERCAO,259680057,47,0
INSERCAO,106505290,101,0
INSERCAO,856074775,101,0
INSERCAO,861236807,38,0
INSERCAO,150288398,124,0
INSERCAO,108792369,111,0
INSERCAO,029362962,180,0
INSERCAO,249105267,43,0
INSERCAO,028391850,143,0
INSERCAO,906298328,44,0
INSERCAO,864222908,48,0
INSERCAO,276042917,49,0
INSERCAO,456479655,100,0
INSERCAO,225217849,49,0
INSERCAO,996804352,104,0
INSERCAO,506667322,123,0
INSERCAO,719163414,78,0
INSERCAO,420035936,171,0
INSERCAO,060041900,40,0
INSERCAO,129293339,38,0
INSERCAO,929041088,98,0
INSERCAO,398298832,53,0
INSERCAO,052852350,120,0
INSERCAO,845582623,44,0
INSERCAO,619902746,92,0
INSERCAO,989488197,40,0
INSERCAO,191293162,52,0
INSERCAO,660530204,45,0
INSERCAO,024676276,106,0
INSERCAO,847281574,93,0
INSERCAO,659832328,126,1
INSERCAO,535644013,104,0
INSERCAO,827165159,40,0
INSERCAO,840416632,151,0
INSERCAO,533981428,92,0
INSERCAO,771064211,44,0
INSERCAO,721246537,102,0
INSERCAO,093308446,94,0
INSERCAO,643470483,153,0
INSERCAO,387487183,63,0
INSERCAO,762646131,98,0
INSERCAO,216067841,110,0
INSERCAO,380528505,164,0
INSERCAO,280753696,96,0
INSERCAO,270625834,38,0
INSERCAO,375250358,58,0
INSERCAO,548978502,40,0
INSERCAO,011614611,99,0
INSERCAO,471268530,106,0
INSERCAO,731190271,52,0
INSERCAO,378251882,49,0
INSERCAO,972778627,45,0
INSERCAO,490194349,44,0
INSERCAO,343014705,110,0
INSERCAO,856218592,131,0
INSERCAO,912798113,42,0
INSERCAO,039226949,44,0
INSERCAO,960519162,86,1
INSERCAO,049097303,94,0
INSERCAO,589937774,44,0
INSERCAO,127585830,45,0
INSERCAO,376549075,61,0
INSERCAO,180064441,44,0
INSERCAO,020322295,94,0
INSERCAO,929312283,326,0
INSERCAO,043911569,51,0
INSERCAO,885460312,106,0
INSERCAO,715968958,43,0
INSERCAO,150030363,45,0
INSERCAO,760549815,106,0
INSERCAO,305013945,56,0
INSERCAO,619246594,45,0
INSERCAO,638352950,106,0
INSERCAO,212782835,45,0
INSERCAO,979517564,104,0
INSERCAO,219001037,347,0
INSERCAO,182254161,65,1
INSERCAO,572571101,58,1
INSERCAO,454780757,49,0
INSERCAO,100089584,117,0
INSERCAO,839526410,354,0
INSERCAO,470786458,105,0
INSERCAO,459875052,111,0
INSERCAO,826922503,47,0
INSERCAO,764144789,47,0
INSERCAO,081914422,104,0
INSERCAO,445128311,46,0
INSERCAO,554353035,51,0
INSERCAO,773517488,142,0
INSERCAO,647293038,46,0
INSERCAO,486456073,51,0
INSERCAO,149317743,110,0
INSERCAO,585629173,152,1
INSERCAO,478316076,38,0
INSERCAO,284305687,118,0
INSERCAO,010811091,51,0
INSERCAO,395811036,52,0
INSERCAO,007503650,108,0
INSERCAO,899401177,46,0
INSERCAO,037207617,51,0
INSERCAO,769138680,115,0
INSERCAO,300467251,93,0
INSERCAO,262783034,56,0
INSERCAO,887730771,53,0
INSERCAO,638296945,105,1
INSERCAO,433661863,116,0
INSERCAO,496081801,52,0
INSERCAO,276557235,50,0
INSERCAO,058592420,173,0
INSERCAO,910642037,110,1
INSERCAO,509739847,111,0
INSERCAO,434357026,104,0
INSERCAO,488721826,49,0
INSERCAO,687683279,138,1
INSERCAO,200785627,68,1
INSERCAO,078165442,46,0
INSERCAO,725922754,50,0
INSERCAO,938114832,79,1
INSERCAO,382053022,60,1
INSERCAO,760565687,85,1
INSERCAO,038114203,56,0
INSERCAO,148694348,111,0
INSERCAO,238167444,56,0
INSERCAO,869506761,48,0
INSERCAO,851905976,166,0
INSERCAO,151042295,109,1
INSERCAO,767492538,63,0
INSERCAO,247007724,105,0
INSERCAO,903850093,41,0
INSERCAO,282533996,188,0
INSERCAO,344218418,52,0
INSERCAO,858283561,46,0
INSERCAO,714107663,105,1
INSERCAO,331555060,55,0
INSERCAO,781567694,227,0
INSERCAO,802152318,44,0
INSERCAO,895540852,49,0
INSERCAO,210733268,99,0
INSERCAO,654129399,44,0
INSERCAO,143437938,48,0
INSERCAO,854568626,46,0
INSERCAO,095720278,171,0
INSERCAO,741458179,52,0
INSERCAO,864840710,105,0
INSERCAO,650859489,124,0
INSERCAO,946918614,52,0
INSERCAO,849537083,182,1
INSERCAO,715303048,45,0
INSERCAO,602471811,56,0
INSERCAO,353155708,105,0
INSERCAO,580990065,56,0
INSERCAO,812285069,46,0
INSERCAO,156595463,108,0
INSERCAO,178750090,51,0
INSERCAO,481975920,52,0
INSERCAO,235630187,79,1
INSERCAO,831146782,49,0
INSERCAO,162742816,112,0
INSERCAO,793447022,144,2
INSERCAO,012779292,50,0
INSERCAO,773885812,70,0
INSERCAO,050603085,51,0
INSERCAO,733765649,50,0
INSERCAO,316720776,58,0
INSERCAO,599753021,49,0
INSERCAO,084571756,63,0
INSERCAO,186114057,80,1
INSERCAO,984555781,45,0
INSERCAO,354513263,56,0
INSERCAO,044015610,52,0
INSERCAO,469873143,57,0
INSERCAO,894979302,57,0
INSERCAO,606920273,92,1
INSERCAO,653167873,66,0
INSERCAO,663208079,51,0
INSERCAO,128251821,110,0
INSERCAO,826843877,55,0
INSERCAO,541156019,73,1
INSERCAO,949740655,91,1
INSERCAO,959677549,46,0
INSERCAO,604266972,49,0
INSERCAO,516960254,60,0
INSERCAO,658409833,38,0
INSERCAO,738488731,50,0
INSERCAO,161622263,140,1
INSERCAO,097252574,78,1
INSERCAO,818449576,99,0
INSERCAO,584935763,46,0
INSERCAO,807362012,46,0
INSERCAO,790953542,126,0
INSERCAO,584887548,40,0
INSERCAO,220146937,61,0
INSERCAO,232267803,40,0
INSERCAO,029793735,47,0
INSERCAO,671163079,81,1
INSERCAO,733360435,46,0
INSERCAO,468615708,160,1
INSERCAO,997718111,55,0
INSERCAO,784572845,45,0
INSERCAO,045807655,54,1
INSERCAO,654576717,56,0
INSERCAO,717054207,108,0
INSERCAO,935430936,99,1
INSERCAO,539669456,53,0
INSERCAO,472576612,111,0
INSERCAO,244047026,117,1
INSERCAO,866474731,150,1
INSERCAO,333872749,104,0
INSERCAO,810403068,56,0
INSERCAO,549450466,111,0
INSERCAO,037921354,49,0
INSERCAO,531985025,43,0
INSERCAO,565460594,139,1
INSERCAO,547882028,42,0
INSERCAO,125020418,137,1
INSERCAO,100302068,68,1
INSERCAO,782450528,51,0
INSERCAO,174039116,116,0
INSERCAO,968649111,70,1
INSERCAO,214863191,49,0
INSERCAO,406826164,183,0
INSERCAO,936154935,50,0
INSERCAO,535944169,106,0
INSERCAO,194130501,57,0
INSERCAO,911874924,43,0
INSERCAO,565378376,113,0
INSERCAO,305703042,42,0
INSERCAO,474428901,47,0
INSERCAO,043735536,104,0
INSERCAO,159870610,82,1
INSERCAO,882552446,225,1
INSERCAO,504892555,37,0
INSERCAO,443846484,42,0
INSERCAO,612622359,98,0
INSERCAO,014998910,43,0
INSERCAO,736313991,92,0
INSERCAO,533188490,94,0
INSERCAO,720214477,43,0
INSERCAO,742226900,181,1
INSERCAO,781029221,96,0
INSERCAO,191524256,51,0
INSERCAO,201629742,99,0
INSERCAO,090299770,97,0
INSERCAO,402545590,31,0
INSERCAO,380164679,47,0
INSERCAO,231846480,110,0
INSERCAO,591818777,41,0
INSERCAO,542338894,44,0
INSERCAO,891020455,51,0
INSERCAO,982124401,152,1
INSERCAO,186170578,106,0
INSERCAO,361432555,69,1
INSERCAO,514072844,41,0
INSERCAO,490971280,100,0
INSERCAO,476167298,42,0
INSERCAO,146558387,94,0
INSERCAO,567151789,247,1
INSERCAO,851867517,51,0
INSERCAO,077170825,111,0
INSERCAO,407426316,65,0
INSERCAO,422118179,68,1
INSERCAO,251270599,57,0
INSERCAO,956925685,55,0
INSERCAO,052529812,91,1
INSERCAO,533111285,105,0
INSERCAO,404815484,117,1
INSERCAO,552520741,109,0
INSERCAO,017605562,48,0
INSERCAO,959725247,44,0
INSERCAO,861650956,113,0
INSERCAO,659323902,57,0
INSERCAO,747430909,100,0
INSERCAO,615629388,105,0
INSERCAO,416688841,106,1
INSERCAO,118855136,112,0
INSERCAO,879721081,47,0
INSERCAO,216771496,140,1
INSERCAO,503673502,142,1
INSERCAO,663267663,195,2
INSERCAO,311018509,67,0
INSERCAO,205491379,126,0
INSERCAO,846803320,46,0
INSERCAO,861081754,144,1
INSERCAO,516649982,59,0
INSERCAO,658036404,58,0
INSERCAO,937383885,86,1
INSERCAO,521616061,59,0
INSERCAO,058888290,162,1
INSERCAO,072443002,113,0
INSERCAO,020157136,77,1
INSERCAO,364580944,59,0
INSERCAO,713293440,111,0
INSERCAO,809244126,115,0
INSERCAO,958517764,98,1
INSERCAO,321943204,160,1
INSERCAO,374405200,74,1
INSERCAO,907334342,52,0
INSERCAO,069729013,126,1
INSERCAO,184981561,78,1
INSERCAO,860167964,70,0
INSERCAO,876949764,210,2
INSERCAO,826252843,63,0
INSERCAO,949613660,115,0
INSERCAO,284867391,46,0
INSERCAO,202865420,105,1
INSERCAO,101496653,98,0
INSERCAO,684985194,159,1
INSERCAO,877471968,53,0
INSERCAO,278678655,229,2
INSERCAO,002469507,44,0
INSERCAO,729896208,98,0
INSERCAO,077234285,67,1
INSERCAO,634499684,43,0
INSERCAO,729321670,105,0
INSERCAO,802620595,46,0
INSERCAO,449783635,46,0
INSERCAO,484315224,94,0
INSERCAO,305578022,90,2
INSERCAO,114005750,119,0
INSERCAO,337690713,52,0
INSERCAO,782453987,45,0
INSERCAO,484604599,212,1
INSERCAO,299460440,51,1
INSERCAO,608458650,188,1
INSERCAO,272777959,105,0
INSERCAO,054439961,45,0
INSERCAO,330007547,150,0
INSERCAO,632865821,85,1
INSERCAO,049397810,46,0
INSERCAO,681864611,402,1
INSERCAO,981099391,78,1
INSERCAO,996563731,115,2
INSERCAO,192593202,110,0
INSERCAO,899583276,74,1
INSERCAO,848349453,99,0
INSERCAO,132895916,50,0
INSERCAO,410111944,62,1
INSERCAO,419977333,272,1
INSERCAO,691660400,52,0
INSERCAO,331128470,44,0
INSERCAO,681109813,52,0
INSERCAO,405723229,166,0
INSERCAO,069675539,45,0
INSERCAO,158287665,46,0
INSERCAO,578418115,119,0
INSERCAO,994962131,72,1
INSERCAO,980495285,127,1
INSERCAO,754426906,45,0
INSERCAO,577341531,46,0
INSERCAO,698876317,93,0
INSERCAO,099657401,81,2
INSERCAO,462298185,55,0
INSERCAO,864547597,104,0
INSERCAO,179759861,42,0
INSERCAO,160120961,127,1
INSERCAO,831671368,48,0
INSERCAO,592653891,42,0
INSERCAO,807626625,115,0
INSERCAO,759184893,47,0
INSERCAO,342897410,146,1
INSERCAO,280518709,98,0
INSERCAO,777317049,45,0
INSERCAO,910287219,110,0
INSERCAO,937184708,99,2
INSERCAO,119080099,43,0
INSERCAO,884079641,99,0
INSERCAO,033265063,38,0
INSERCAO,553273676,43,0
INSERCAO,385979805,172,0
INSERCAO,589180164,73,1
INSERCAO,158799453,140,1
INSERCAO,952708569,69,1
INSERCAO,543822776,55,1
INSERCAO,041411171,181,0
INSERCAO,896932807,53,1
INSERCAO,736820866,54,0
