operacao,dado,tempo_ns,colisoes
INSERCAO,638586598,3286,0
INSERCAO,692941934,1319,0
INSERCAO,390783470,1330,0
INSERCAO,662901082,1638,0
INSERCAO,271213166,1405,0
INSERCAO,123217259,1266,0
INSERCAO,141171519,2208,1
INSERCAO,855397305,1279,0
INSERCAO,680072668,1769,1
INSERCAO,742958652,1809,1
INSERCAO,625281557,1216,0
INSERCAO,853916974,1615,1
INSERCAO,572392962,2279,1
INSERCAO,344280498,1967,1
INSERCAO,031012867,1643,1
INSERCAO,946217327,1785,1
INSERCAO,632838046,4788,1
INSERCAO,345780562,1892,2
INSERCAO,234716186,1680,1
INSERCAO,267017055,1554,1
INSERCAO,105153294,1549,1
INSERCAO,845081124,1783,2
INSERCAO,474818289,1778,2
INSERCAO,098930652,2030,3
INSERCAO,196599587,1758,2
INSERCAO,299977753,1507,0
INSERCAO,690577093,1362,1
INSERCAO,000057414,4604,2
INSERCAO,784807181,1533,0
INSERCAO,447413273,1661,2
INSERCAO,666241977,1634,2
INSERCAO,946811534,1781,2
INSERCAO,983536809,2732,3
INSERCAO,212307006,1603,2
INSERCAO,782387446,1810,2
INSERCAO,117417132,2089,4
INSERCAO,292892470,1719,1
INSERCAO,486037389,2290,4
INSERCAO,042006378,1776,2
INSERCAO,148327926,2051,3
INSERCAO,235205632,2378,5
INSERCAO,203987025,1664,2
INSERCAO,029065851,1564,1
INSERCAO,391481863,1892,3
INSERCAO,159220390,1978,2
INSERCAO,560181236,1651,2
INSERCAO,254399120,1938,3
INSERCAO,212259146,1904,4
INSERCAO,819750573,1664,2
INSERCAO,819989275,1991,2
INSERCAO,831850736,1709,3
INSERCAO,136529504,1836,2
INSERCAO,790654000,1401,1
INSERCAO,455729286,1831,3
INSERCAO,016755207,1652,2
INSERCAO,981753624,15934,3
INSERCAO,411513632,1763,3
INSERCAO,835906454,2072,3
INSERCAO,455302440,2026,2
INSERCAO,039664742,1852,4
INSERCAO,178953004,1739,3
INSERCAO,200746389,2001,3
INSERCAO,906596397,1803,3
INSERCAO,890238634,2051,3
INSERCAO,167189980,2053,4
INSERCAO,066547876,1954,4
INSERCAO,432786433,2014,4
INSERCAO,999690260,1548,2
INSERCAO,740345585,1888,3
INSERCAO,099847718,3033,3
INSERCAO,395545896,1849,4
INSERCAO,459945397,2034,3
INSERCAO,511199491,1904,2
INSERCAO,475780552,2175,4
INSERCAO,765734663,1668,3
INSERCAO,296337251,1589,3
INSERCAO,509468418,1570,2
INSERCAO,861078699,2341,5
INSERCAO,623800087,2617,4
INSERCAO,147406255,1771,3
INSERCAO,611592983,2235,3
INSERCAO,522982551,1883,3
INSERCAO,113239566,2359,5
INSERCAO,131832388,2160,4
INSERCAO,276214421,1897,4
INSERCAO,963511990,1931,3
INSERCAO,985002444,2237,4
INSERCAO,805772384,2087,4
INSERCAO,708070106,1715,3
INSERCAO,549627506,1878,4
INSERCAO,437110128,2166,3
INSERCAO,035561357,2404,3
INSERCAO,451453606,2158,5
INSERCAO,859427566,2088,4
INSERCAO,340608260,1717,2
INSERCAO,804917569,2410,6
INSERCAO,597228854,1851,4
INSERCAO,463724768,2199,4
INSERCAO,764924273,2024,4
INSERCAO,408545894,3121,5
BUSCA,638586598,4759,0
BUSCA,692941934,831,0
BUSCA,390783470,924,0
BUSCA,662901082,668,0
BUSCA,271213166,621,0
BUSCA,123217259,652,0
BUSCA,141171519,6557,0
BUSCA,855397305,758,0
BUSCA,680072668,800,0
BUSCA,742958652,626,0
BUSCA,625281557,627,0
BUSCA,853916974,661,0
BUSCA,572392962,3880,0
BUSCA,344280498,641,0
BUSCA,031012867,660,0
BUSCA,946217327,680,0
BUSCA,632838046,673,0
BUSCA,345780562,650,0
BUSCA,234716186,651,0
BUSCA,267017055,680,0
BUSCA,105153294,598,0
BUSCA,845081124,762,0
BUSCA,474818289,830,0
BUSCA,098930652,806,0
BUSCA,196599587,717,0
BUSCA,299977753,875,0
BUSCA,690577093,654,0
BUSCA,000057414,2212,0
BUSCA,784807181,795,0
BUSCA,447413273,700,0
BUSCA,666241977,648,0
BUSCA,946811534,806,0
BUSCA,983536809,824,0
BUSCA,212307006,682,0
BUSCA,782387446,768,0
BUSCA,117417132,714,0
BUSCA,292892470,590,0
BUSCA,486037389,788,0
BUSCA,042006378,721,0
BUSCA,148327926,883,0
BUSCA,235205632,794,0
BUSCA,203987025,751,0
BUSCA,029065851,705,0
BUSCA,391481863,747,0
BUSCA,159220390,636,0
BUSCA,560181236,943,0
BUSCA,254399120,698,0
BUSCA,212259146,759,0
BUSCA,819750573,703,0
BUSCA,819989275,614,0
BUSCA,831850736,734,0
BUSCA,136529504,719,0
BUSCA,790654000,656,0
BUSCA,455729286,725,0
BUSCA,016755207,725,0
BUSCA,981753624,786,0
BUSCA,411513632,731,0
BUSCA,835906454,773,0
BUSCA,455302440,655,0
BUSCA,039664742,713,0
BUSCA,178953004,676,0
BUSCA,200746389,969,0
BUSCA,906596397,764,0
BUSCA,890238634,740,0
BUSCA,167189980,875,0
BUSCA,066547876,743,0
BUSCA,432786433,934,0
BUSCA,999690260,689,0
BUSCA,740345585,747,0
BUSCA,099847718,928,0
BUSCA,395545896,953,0
BUSCA,459945397,803,0
BUSCA,511199491,824,0
BUSCA,475780552,685,0
BUSCA,765734663,752,0
BUSCA,296337251,784,0
BUSCA,509468418,811,0
BUSCA,861078699,1083,0
BUSCA,623800087,745,0
BUSCA,147406255,716,0
BUSCA,611592983,708,0
BUSCA,522982551,663,0
BUSCA,113239566,1012,0
BUSCA,131832388,770,0
BUSCA,276214421,797,0
BUSCA,963511990,791,0
BUSCA,985002444,929,0
BUSCA,805772384,898,0
BUSCA,708070106,737,0
BUSCA,549627506,741,0
BUSCA,437110128,843,0
BUSCA,035561357,737,0
BUSCA,451453606,863,0
BUSCA,859427566,787,0
BUSCA,340608260,680,0
BUSCA,804917569,1082,0
BUSCA,597228854,973,0
BUSCA,463724768,783,0
BUSCA,764924273,843,0
BUSCA,408545894,799,0
