operacao,dado,tempo_ns,colisoes
INSERCAO,564902406,861,0
INSERCAO,027971226,249,0
INSERCAO,873486950,88,0
INSERCAO,540213407,43,0
INSERCAO,973061398,153,0
INSERCAO,222573537,89,0
INSERCAO,988414633,160,0
INSERCAO,586108601,88,0
INSERCAO,304462022,96,0
INSERCAO,244156991,165,0
INSERCAO,373606024,35,0
INSERCAO,495406553,89,0
INSERCAO,001224766,157,0
INSERCAO,584866052,90,0
INSERCAO,751021590,238,0
INSERCAO,662539071,90,0
INSERCAO,029598435,36,0
INSERCAO,764176873,164,0
INSERCAO,087039988,39,0
INSERCAO,836893717,87,0
INSERCAO,687959623,199,0
INSERCAO,598990571,35,0
INSERCAO,761502433,99,0
INSERCAO,698596038,37,0
INSERCAO,974663872,46,0
INSERCAO,393246727,172,0
INSERCAO,498073135,101,0
INSERCAO,826234425,37,0
INSERCAO,980973271,158,0
INSERCAO,529890037,37,0
INSERCAO,659915932,153,0
INSERCAO,417736277,43,0
INSERCAO,611475169,103,0
INSERCAO,869424058,394,0
INSERCAO,661373921,41,0
INSERCAO,984349244,98,0
INSERCAO,250674265,93,0
INSERCAO,576699525,112,0
INSERCAO,315355787,154,0
INSERCAO,525571624,38,0
INSERCAO,532449193,91,0
INSERCAO,616746807,178,0
INSERCAO,108006660,106,0
INSERCAO,914325055,41,0
INSERCAO,786099010,105,0
INSERCAO,214748902,108,0
INSERCAO,245105992,48,0
INSERCAO,509098130,102,0
INSERCAO,780039825,147,0
INSERCAO,874756197,100,0
INSERCAO,517507835,99,0
INSERCAO,654774114,98,0
INSERCAO,839371532,36,0
INSERCAO,648733777,40,0
INSERCAO,821016047,37,0
INSERCAO,520577144,36,0
INSERCAO,720983935,120,0
INSERCAO,912049399,37,0
INSERCAO,144519874,102,0
INSERCAO,585654817,42,0
INSERCAO,548937860,38,0
INSERCAO,231266531,91,0
INSERCAO,200224165,95,0
INSERCAO,966928842,89,0
INSERCAO,341642758,95,0
INSERCAO,044607287,99,0
INSERCAO,206502964,103,0
INSERCAO,192293418,37,0
INSERCAO,240115587,41,0
INSERCAO,195310991,152,1
INSERCAO,916996435,36,1
INSERCAO,688947896,126,0
INSERCAO,900943894,98,0
INSERCAO,181883737,36,0
INSERCAO,346998729,43,0
INSERCAO,129512050,37,0
INSERCAO,112467745,95,0
INSERCAO,927170327,151,0
