operacao,dado,tempo_ns,colisoes
INSERCAO,698351333,326,0
INSERCAO,529294491,148,0
INSERCAO,526454921,68,0
INSERCAO,648070347,124,0
INSERCAO,829708007,60,0
INSERCAO,692983215,52,0
INSERCAO,792567154,53,0
INSERCAO,797107022,45,0
INSERCAO,592622681,91,0
INSERCAO,667589032,52,0
INSERCAO,142803213,38,0
INSERCAO,932522173,145,0
INSERCAO,294023053,40,0
INSERCAO,836977161,45,0
INSERCAO,166018526,160,0
INSERCAO,956126274,107,0
INSERCAO,780429097,103,0
INSERCAO,241881019,159,0
INSERCAO,462774010,95,0
INSERCAO,999704681,185,1
INSERCAO,432894319,58,1
INSERCAO,831322674,50,1
INSERCAO,505053723,123,0
INSERCAO,392660688,47,0
INSERCAO,036672407,68,1
INSERCAO,836236319,84,2
INSERCAO,758469330,44,0
INSERCAO,596261994,118,0
INSERCAO,634878808,53,0
INSERCAO,078714315,64,1
INSERCAO,798769883,146,0
INSERCAO,183575663,132,0
INSERCAO,520097559,40,0
INSERCAO,806586764,100,0
INSERCAO,616987620,45,0
INSERCAO,254641876,107,0
INSERCAO,618873101,104,0
INSERCAO,088059496,42,0
INSERCAO,404507074,80,2
INSERCAO,297440187,42,0
INSERCAO,783536336,41,0
INSERCAO,379959923,164,1
INSERCAO,856579083,59,1
INSERCAO,145837273,172,1
INSERCAO,265277396,57,1
INSERCAO,745333279,51,0
INSERCAO,688386104,154,0
INSERCAO,006297401,49,1
INSERCAO,412827145,106,0
INSERCAO,862871557,101,0
INSERCAO,897261146,152,0
INSERCAO,898601820,66,1
INSERCAO,101043194,51,1
INSERCAO,648822540,126,0
INSERCAO,657365231,47,0
INSERCAO,921457885,102,0
INSERCAO,778671688,51,1
INSERCAO,792484200,52,0
INSERCAO,755899384,111,0
INSERCAO,259680057,59,1
INSERCAO,106505290,46,0
INSERCAO,856074775,282,0
INSERCAO,861236807,69,2
INSERCAO,150288398,118,0
INSERCAO,108792369,108,0
INSERCAO,029362962,52,0
INSERCAO,249105267,216,0
INSERCAO,028391850,44,0
INSERCAO,906298328,44,0
INSERCAO,864222908,114,1
INSERCAO,276042917,45,0
INSERCAO,456479655,44,0
INSERCAO,225217849,44,0
INSERCAO,996804352,41,0
INSERCAO,506667322,163,1
INSERCAO,719163414,43,0
INSERCAO,420035936,56,1
INSERCAO,060041900,103,1
INSERCAO,129293339,105,0
INSERCAO,929041088,113,2
INSERCAO,398298832,50,1
INSERCAO,052852350,57,1
INSERCAO,845582623,188,2
INSERCAO,619902746,45,1
INSERCAO,989488197,105,1
INSERCAO,191293162,364,1
INSERCAO,660530204,40,1
INSERCAO,024676276,164,1
INSERCAO,847281574,60,3
INSERCAO,659832328,49,1
INSERCAO,535644013,109,1
INSERCAO,827165159,47,1
INSERCAO,840416632,69,2
INSERCAO,533981428,59,2
INSERCAO,771064211,115,0
INSERCAO,721246537,68,0
INSERCAO,093308446,198,2
INSERCAO,643470483,62,2
INSERCAO,387487183,67,3
INSERCAO,762646131,61,1
INSERCAO,216067841,62,0
INSERCAO,380528505,48,0
INSERCAO,280753696,70,2
INSERCAO,270625834,53,0
INSERCAO,375250358,60,0
INSERCAO,548978502,62,0
INSERCAO,011614611,55,1
INSERCAO,471268530,169,1
INSERCAO,731190271,55,0
INSERCAO,378251882,62,0
INSERCAO,972778627,104,0
INSERCAO,490194349,100,1
INSERCAO,343014705,47,1
INSERCAO,856218592,55,0
INSERCAO,912798113,59,2
INSERCAO,039226949,114,2
INSERCAO,960519162,64,2
INSERCAO,049097303,52,0
INSERCAO,589937774,104,4
INSERCAO,127585830,310,2
INSERCAO,376549075,54,1
