operacao,dado,tempo_ns,colisoes
INSERCAO,296337251,94,1
INSERCAO,509468418,124,1
INSERCAO,861078699,85,0
INSERCAO,623800087,78,1
INSERCAO,147406255,77,1
INSERCAO,611592983,87,0
INSERCAO,522982551,77,2
INSERCAO,113239566,78,1
INSERCAO,131832388,86,0
INSERCAO,276214421,74,0
INSERCAO,963511990,169,1
INSERCAO,985002444,76,0
INSERCAO,805772384,66,0
INSERCAO,708070106,85,1
INSERCAO,549627506,84,2
INSERCAO,437110128,78,0
INSERCAO,035561357,77,1
INSERCAO,451453606,112,3
INSERCAO,859427566,77,2
INSERCAO,340608260,124,1
INSERCAO,804917569,77,0
INSERCAO,597228854,74,1
INSERCAO,463724768,170,1
INSERCAO,764924273,91,2
INSERCAO,408545894,69,1
BUSCA,638586598,123,0
BUSCA,692941934,92,0
BUSCA,390783470,78,0
BUSCA,662901082,133,0
BUSCA,271213166,73,0
BUSCA,123217259,63,0
BUSCA,141171519,66,0
BUSCA,855397305,68,0
BUSCA,680072668,59,0
BUSCA,742958652,47,0
BUSCA,625281557,44,0
BUSCA,853916974,57,0
BUSCA,572392962,46,0
BUSCA,344280498,137,0
BUSCA,031012867,52,0
BUSCA,946217327,61,0
BUSCA,632838046,58,0
BUSCA,345780562,69,0
BUSCA,234716186,44,0
BUSCA,267017055,56,0
BUSCA,105153294,55,0
BUSCA,845081124,110,0
BUSCA,474818289,53,0
BUSCA,098930652,87,0
BUSCA,196599587,46,0
BUSCA,299977753,58,0
BUSCA,690577093,113,0
BUSCA,000057414,52,0
BUSCA,784807181,119,0
BUSCA,447413273,73,0
BUSCA,666241977,121,0
BUSCA,946811534,95,0
BUSCA,983536809,46,0
BUSCA,212307006,61,0
BUSCA,782387446,74,0
BUSCA,117417132,47,0
BUSCA,292892470,80,0
BUSCA,486037389,76,0
BUSCA,042006378,54,0
BUSCA,148327926,56,0
BUSCA,235205632,72,0
BUSCA,203987025,113,0
BUSCA,029065851,51,0
BUSCA,391481863,52,0
BUSCA,159220390,108,0
BUSCA,560181236,45,0
BUSCA,254399120,112,0
BUSCA,212259146,92,0
BUSCA,819750573,65,0
BUSCA,819989275,172,0
BUSCA,831850736,80,0
BUSCA,136529504,56,0
BUSCA,790654000,63,0
BUSCA,455729286,133,0
BUSCA,016755207,118,0
BUSCA,981753624,79,0
BUSCA,411513632,92,0
BUSCA,835906454,58,0
BUSCA,455302440,70,0
BUSCA,039664742,176,0
BUSCA,178953004,126,0
BUSCA,200746389,82,0
BUSCA,906596397,73,0
BUSCA,890238634,73,0
BUSCA,167189980,134,0
BUSCA,066547876,58,0
BUSCA,432786433,61,0
BUSCA,999690260,53,0
BUSCA,740345585,52,0
BUSCA,099847718,51,0
BUSCA,395545896,69,0
BUSCA,459945397,71,0
BUSCA,511199491,177,0
BUSCA,475780552,81,0
BUSCA,765734663,77,0
BUSCA,296337251,75,0
BUSCA,509468418,64,0
BUSCA,861078699,223,0
BUSCA,623800087,61,0
BUSCA,147406255,67,0
BUSCA,611592983,67,0
BUSCA,522982551,63,0
BUSCA,113239566,80,0
BUSCA,131832388,69,0
BUSCA,276214421,53,0
BUSCA,963511990,75,0
BUSCA,985002444,103,0
BUSCA,805772384,112,0
BUSCA,708070106,78,0
BUSCA,549627506,64,0
BUSCA,437110128,168,0
BUSCA,035561357,53,0
BUSCA,451453606,80,0
BUSCA,859427566,60,0
BUSCA,340608260,76,0
BUSCA,804917569,60,0
BUSCA,597228854,64,0
BUSCA,463724768,76,0
BUSCA,764924273,78,0
BUSCA,408545894,76,0
