operacao,dado,tempo_ns,colisoes
INSERCAO,740345585,60,0
INSERCAO,099847718,37,0
INSERCAO,395545896,37,0
INSERCAO,459945397,94,4
INSERCAO,511199491,83,4
INSERCAO,475780552,121,6
INSERCAO,765734663,81,2
INSERCAO,296337251,21197,5
INSERCAO,509468418,107,0
INSERCAO,861078699,60,0
INSERCAO,623800087,37,0
INSERCAO,147406255,90,2
INSERCAO,611592983,47,0
INSERCAO,522982551,41,0
INSERCAO,113239566,90,1
INSERCAO,131832388,41,0
INSERCAO,276214421,39,0
INSERCAO,963511990,96,2
INSERCAO,985002444,41,0
INSERCAO,805772384,39,0
INSERCAO,708070106,41,0
INSERCAO,549627506,81,1
INSERCAO,437110128,40,0
INSERCAO,035561357,91,1
INSERCAO,451453606,90,2
INSERCAO,859427566,91,2
INSERCAO,340608260,97,1
INSERCAO,804917569,61,0
INSERCAO,597228854,115,4
INSERCAO,463724768,76,2
INSERCAO,764924273,74,1
INSERCAO,408545894,77,1
BUSCA,638586598,199,0
BUSCA,692941934,59,0
BUSCA,390783470,48,0
BUSCA,662901082,42,0
BUSCA,271213166,49,0
BUSCA,123217259,43,0
BUSCA,141171519,49,0
BUSCA,855397305,40,0
BUSCA,680072668,36,0
BUSCA,742958652,37,0
BUSCA,625281557,43,0
BUSCA,853916974,51,0
BUSCA,572392962,42,0
BUSCA,344280498,38,0
BUSCA,031012867,41,0
BUSCA,946217327,37,0
BUSCA,632838046,44,0
BUSCA,345780562,55,0
BUSCA,234716186,40,0
BUSCA,267017055,37,0
BUSCA,105153294,40,0
BUSCA,845081124,38,0
BUSCA,474818289,36,0
BUSCA,098930652,60,0
BUSCA,196599587,38,0
BUSCA,299977753,38,0
BUSCA,690577093,38,0
BUSCA,000057414,42,0
BUSCA,784807181,46,0
BUSCA,447413273,38,0
BUSCA,666241977,55,0
BUSCA,946811534,54,0
BUSCA,983536809,38,0
BUSCA,212307006,43,0
BUSCA,782387446,60,0
BUSCA,117417132,36,0
BUSCA,292892470,60,0
BUSCA,486037389,43,0
BUSCA,042006378,42,0
BUSCA,148327926,47,0
BUSCA,235205632,41,0
BUSCA,203987025,36,0
BUSCA,029065851,36,0
BUSCA,391481863,39,0
BUSCA,159220390,53,0
BUSCA,560181236,38,0
BUSCA,254399120,36,0
BUSCA,212259146,40,0
BUSCA,819750573,42,0
BUSCA,819989275,38,0
BUSCA,831850736,42,0
BUSCA,136529504,40,0
BUSCA,790654000,36,0
BUSCA,455729286,39,0
BUSCA,016755207,36,0
BUSCA,981753624,36,0
BUSCA,411513632,59,0
BUSCA,835906454,37,0
BUSCA,455302440,43,0
BUSCA,039664742,41,0
BUSCA,178953004,36,0
BUSCA,200746389,100,0
BUSCA,906596397,64,0
BUSCA,890238634,38,0
BUSCA,167189980,43,0
BUSCA,066547876,42,0
BUSCA,432786433,86,0
BUSCA,999690260,43,0
BUSCA,740345585,41,0
BUSCA,099847718,52,0
BUSCA,395545896,34,0
BUSCA,459945397,41,0
BUSCA,511199491,39,0
BUSCA,475780552,45,0
BUSCA,765734663,61,0
BUSCA,296337251,125,0
BUSCA,509468418,36,0
BUSCA,861078699,41,0
BUSCA,623800087,38,0
BUSCA,147406255,68,0
BUSCA,611592983,51,0
BUSCA,522982551,43,0
BUSCA,113239566,78,0
BUSCA,131832388,45,0
BUSCA,276214421,37,0
BUSCA,963511990,59,0
BUSCA,985002444,40,0
BUSCA,805772384,37,0
BUSCA,708070106,46,0
BUSCA,549627506,66,0
BUSCA,437110128,36,0
BUSCA,035561357,75,0
BUSCA,451453606,81,0
BUSCA,859427566,71,0
BUSCA,340608260,82,0
BUSCA,804917569,61,0
BUSCA,597228854,115,0
BUSCA,463724768,48,0
BUSCA,764924273,52,0
BUSCA,408545894,54,0
