operacao,dado,tempo_ns,colisoes
INSERCAO,405723229,314,0
INSERCAO,069675539,208,0
INSERCAO,158287665,361,4
INSERCAO,578418115,515,3
INSERCAO,994962131,287,2
INSERCAO,980495285,214,1
INSERCAO,754426906,265,1
INSERCAO,577341531,192,0
INSERCAO,698876317,297,0
INSERCAO,099657401,388,8
INSERCAO,462298185,234,1
INSERCAO,864547597,297,8
INSERCAO,179759861,198,0
INSERCAO,160120961,238,2
INSERCAO,831671368,258,3
INSERCAO,592653891,186,0
INSERCAO,807626625,236,1
INSERCAO,759184893,201,0
INSERCAO,342897410,276,0
INSERCAO,280518709,291,3
INSERCAO,777317049,244,1
INSERCAO,910287219,301,0
INSERCAO,937184708,192,0
INSERCAO,119080099,284,5
INSERCAO,884079641,222,1
INSERCAO,033265063,293,2
INSERCAO,553273676,309,10
INSERCAO,385979805,331,8
INSERCAO,589180164,595,2
INSERCAO,158799453,267,2
INSERCAO,952708569,246,1
INSERCAO,543822776,541,7
INSERCAO,041411171,349,3
INSERCAO,896932807,287,5
INSERCAO,736820866,275,3
INSERCAO,340161326,282,0
INSERCAO,496866263,248,2
INSERCAO,076751057,268,4
INSERCAO,318613180,299,4
INSERCAO,161769518,232,1
INSERCAO,526479878,247,2
INSERCAO,545845767,234,0
INSERCAO,574030329,194,0
INSERCAO,256787677,9809,0
INSERCAO,314342934,978,15
INSERCAO,036572964,375,1
INSERCAO,324641005,409,3
INSERCAO,152195128,324,0
INSERCAO,787094328,359,3
INSERCAO,172632551,340,0
INSERCAO,817609432,369,3
INSERCAO,491213148,254,0
INSERCAO,541018996,329,2
INSERCAO,755055076,285,0
INSERCAO,771478714,368,1
INSERCAO,912484866,371,6
INSERCAO,271018133,559,18
INSERCAO,594231202,284,0
INSERCAO,996432585,320,5
INSERCAO,167779889,468,5
INSERCAO,687754987,357,1
INSERCAO,008976231,303,1
INSERCAO,223520114,930,15
INSERCAO,251187840,462,16
INSERCAO,287467269,354,5
INSERCAO,222917604,311,1
INSERCAO,949443344,316,0
INSERCAO,558857809,399,0
INSERCAO,415867575,396,10
INSERCAO,967792459,229,0
INSERCAO,608256286,571,18
INSERCAO,180981848,350,10
INSERCAO,865724682,391,5
INSERCAO,050448907,289,0
INSERCAO,983702251,383,11
INSERCAO,441608354,262,0
INSERCAO,724137560,367,4
INSERCAO,973569560,763,33
INSERCAO,127181447,338,10
INSERCAO,394154832,278,2
INSERCAO,951679824,54960,1
INSERCAO,666435295,266,0
INSERCAO,011650469,223,0
INSERCAO,731908818,314,4
INSERCAO,415097987,288,3
INSERCAO,682777481,295,2
INSERCAO,490176245,239,2
INSERCAO,306200854,342,6
INSERCAO,815281391,241,1
INSERCAO,343325439,257,0
INSERCAO,257599958,209,0
INSERCAO,867277036,259,0
INSERCAO,897662803,298,2
INSERCAO,368900106,229,0
INSERCAO,431401394,297,0
INSERCAO,401349810,240,1
INSERCAO,197609550,306,0
INSERCAO,425177679,254,0
INSERCAO,710228977,227,0
INSERCAO,209577126,322,0
INSERCAO,293969556,239,0
INSERCAO,137463476,384,4
INSERCAO,402563274,207,0
INSERCAO,979233629,295,1
INSERCAO,350638574,249,0
INSERCAO,384392501,222,0
INSERCAO,870269725,333,8
INSERCAO,093154288,199,0
INSERCAO,745967879,205,0
INSERCAO,931908216,237,0
INSERCAO,223288817,310,1
INSERCAO,417465748,201,0
INSERCAO,434401402,307,1
INSERCAO,058539852,202,0
INSERCAO,391851746,319,2
INSERCAO,439555506,285,3
INSERCAO,013922831,200,0
INSERCAO,431293003,273,0
INSERCAO,218197872,196,0
INSERCAO,458788742,214,0
INSERCAO,909852160,200,0
INSERCAO,870035026,249,0
INSERCAO,733462373,263,0
INSERCAO,936699537,200,0
INSERCAO,883796543,244,0
INSERCAO,081326286,233,0
INSERCAO,282835153,202,0
INSERCAO,989457262,416,7
INSERCAO,422518735,207,0
INSERCAO,018700967,233,0
INSERCAO,285631331,294,3
INSERCAO,096788306,316,1
INSERCAO,192856336,234,0
INSERCAO,351448919,200,0
INSERCAO,040864244,230,0
INSERCAO,294814257,233,0
INSERCAO,663453249,319,0
INSERCAO,629870860,311,5
INSERCAO,446196630,285,2
INSERCAO,250575970,313,5
INSERCAO,183035558,230,0
INSERCAO,639235967,203,0
INSERCAO,910385020,225,0
INSERCAO,951107289,253,1
INSERCAO,368806376,225,0
INSERCAO,983244430,253,0
INSERCAO,904857976,251,1
INSERCAO,904267301,291,2
INSERCAO,552455077,354,2
INSERCAO,729618559,203,0
INSERCAO,303266271,196,0
INSERCAO,062232639,204,0
INSERCAO,447051700,322,1
INSERCAO,812168289,209,0
INSERCAO,515487917,198,0
INSERCAO,682120285,199,0
INSERCAO,658358507,251,1
INSERCAO,971812795,246,0
INSERCAO,412009357,366,0
INSERCAO,747572845,293,1
INSERCAO,770024099,569,2
INSERCAO,918973332,337,3
INSERCAO,307677555,321,4
INSERCAO,004386036,228,0
INSERCAO,581275153,220,0
INSERCAO,551725305,246,1
INSERCAO,337154130,584,0
INSERCAO,882226134,330,1
INSERCAO,367983700,235,0
INSERCAO,992335300,232,0
INSERCAO,166835342,258,0
INSERCAO,323529600,363,4
INSERCAO,458607576,304,0
INSERCAO,010539561,312,1
INSERCAO,554180270,298,1
INSERCAO,109364836,310,0
INSERCAO,260461140,317,1
INSERCAO,641068347,252,0
INSERCAO,242080084,345,2
INSERCAO,782326522,278,1
INSERCAO,681531844,225,0
INSERCAO,825747204,332,5
INSERCAO,941413866,258,0
INSERCAO,193054552,412,2
INSERCAO,988341523,322,0
INSERCAO,113354759,486,1
INSERCAO,435419130,328,2
INSERCAO,761113482,344,3
INSERCAO,726794495,213,0
INSERCAO,791139309,240,0
INSERCAO,080567451,344,2
INSERCAO,895665399,280,2
INSERCAO,337704458,208,0
INSERCAO,324247295,281,1
INSERCAO,398131017,258,1
INSERCAO,853426784,247,0
INSERCAO,371010102,308,1
INSERCAO,442774035,244,0
INSERCAO,563153648,337,1
INSERCAO,503800034,276,0
INSERCAO,726410708,250,1
INSERCAO,411493331,381,2
INSERCAO,854975011,305,3
INSERCAO,941679216,320,1
INSERCAO,970874359,348,5
INSERCAO,191505614,424,10
INSERCAO,072547009,272,0
INSERCAO,057441080,291,0
INSERCAO,395673911,256,0
INSERCAO,658150978,230,0
INSERCAO,868350244,327,1
INSERCAO,808342528,223,0
INSERCAO,722464370,268,0
INSERCAO,111106723,313,0
INSERCAO,719219581,245,0
INSERCAO,397414551,288,2
INSERCAO,064112660,293,0
INSERCAO,075316716,320,1
INSERCAO,471968425,287,0
INSERCAO,325000795,292,0
INSERCAO,167019541,243,0
INSERCAO,999181460,265,0
INSERCAO,252692319,220,0
INSERCAO,804768559,252,0
INSERCAO,228059182,313,1
INSERCAO,587705386,229,0
INSERCAO,933451237,275,1
INSERCAO,953903122,344,2
INSERCAO,190066824,217,0
INSERCAO,605338948,336,0
INSERCAO,092201667,251,0
INSERCAO,658914083,208,0
INSERCAO,433186338,203,0
INSERCAO,315212236,213,0
INSERCAO,810368313,238,0
INSERCAO,482828192,230,0
INSERCAO,689732545,211,0
INSERCAO,075000700,270,2
INSERCAO,849592109,230,0
INSERCAO,574502008,289,0
INSERCAO,897580798,360,0
INSERCAO,938011587,290,2
INSERCAO,149310537,346,3
INSERCAO,367346182,224,0
INSERCAO,668661816,1031,0
INSERCAO,164902630,251,0
INSERCAO,412815789,403,3
INSERCAO,644612068,255,1
INSERCAO,918878864,270,0
INSERCAO,320829162,278,1
INSERCAO,445817144,302,1
INSERCAO,271409659,224,0
INSERCAO,132071713,282,0
INSERCAO,784554313,275,0
INSERCAO,521422189,366,2
INSERCAO,624998621,309,1
INSERCAO,500355877,200,0
INSERCAO,442195623,347,3
INSERCAO,824692791,265,1
INSERCAO,270823202,289,0
INSERCAO,150447169,308,1
INSERCAO,283049514,278,1
INSERCAO,066356517,240,1
INSERCAO,489729784,457,11
INSERCAO,031034231,303,2
INSERCAO,632625355,458,5
INSERCAO,285989368,288,0
INSERCAO,446229347,269,0
INSERCAO,950760483,313,3
INSERCAO,588698113,281,3
INSERCAO,576348454,268,2
INSERCAO,558595216,239,0
INSERCAO,720464888,344,9
INSERCAO,263628497,399,8
INSERCAO,716626210,331,8
INSERCAO,858927385,234,0
INSERCAO,303247466,294,0
INSERCAO,151527154,280,0
INSERCAO,888201613,279,1
INSERCAO,617533792,440,0
INSERCAO,071104077,379,10
INSERCAO,092783650,347,9
INSERCAO,147371677,309,1
INSERCAO,554732327,209,0
INSERCAO,968106669,332,4
INSERCAO,228093701,352,7
INSERCAO,217760347,278,0
INSERCAO,746309838,371,3
INSERCAO,543200916,284,1
INSERCAO,025321043,303,7
INSERCAO,477334868,226,0
INSERCAO,601739626,327,2
INSERCAO,269488165,437,3
INSERCAO,661645700,242,0
INSERCAO,504529154,344,11
INSERCAO,123304574,223,0
INSERCAO,094223560,324,3
INSERCAO,878677528,402,0
INSERCAO,005458506,225,0
INSERCAO,774568792,599,4
INSERCAO,003019391,391,2
INSERCAO,930554752,297,2
INSERCAO,505225759,303,2
INSERCAO,193944586,272,4
INSERCAO,608887383,325,2
INSERCAO,882182572,330,0
INSERCAO,253733956,496,0
INSERCAO,686056452,200,0
INSERCAO,836334075,302,0
INSERCAO,378227250,352,4
INSERCAO,656541259,281,2
INSERCAO,292616291,385,6
INSERCAO,600825368,231,1
INSERCAO,178440199,302,7
INSERCAO,436711768,348,4
INSERCAO,533895081,303,0
INSERCAO,017219134,257,0
INSERCAO,187522511,250,0
INSERCAO,446708367,267,0
INSERCAO,270364668,574,19
INSERCAO,907709035,499,9
INSERCAO,084011677,287,2
INSERCAO,857045338,232,0
INSERCAO,572594605,239,1
INSERCAO,228503282,289,0
INSERCAO,474155524,421,7
INSERCAO,842821223,436,0
INSERCAO,729811200,258,2
INSERCAO,716716945,237,0
INSERCAO,553963882,236,1
INSERCAO,033897852,212,0
INSERCAO,699284357,302,0
INSERCAO,538118256,359,4
INSERCAO,524530247,332,8
INSERCAO,455759706,309,7
INSERCAO,832774333,290,1
INSERCAO,001424685,240,0
INSERCAO,596415516,221,0
INSERCAO,792881754,278,3
INSERCAO,873872792,324,3
INSERCAO,653152766,257,0
INSERCAO,956197181,305,1
INSERCAO,541696592,386,2
INSERCAO,660150467,371,4
INSERCAO,516058480,1262,5
INSERCAO,774424679,286,0
INSERCAO,953833532,297,0
INSERCAO,767217445,274,4
INSERCAO,995059390,321,0
INSERCAO,252668777,270,1
INSERCAO,480174450,404,5
INSERCAO,965262561,335,0
INSERCAO,353723943,240,1
INSERCAO,242514760,280,0
INSERCAO,741951905,284,0
INSERCAO,101246496,282,4
INSERCAO,117584121,371,4
INSERCAO,900903532,224,0
INSERCAO,098834981,337,4
INSERCAO,863601562,218,0
INSERCAO,800709356,292,2
INSERCAO,477616123,364,6
INSERCAO,197880628,272,0
INSERCAO,162884892,249,1
INSERCAO,242058819,260,0
INSERCAO,252255735,311,3
INSERCAO,667331268,588,4
INSERCAO,469137570,258,0
INSERCAO,598674513,290,3
INSERCAO,410956016,324,3
INSERCAO,021587661,305,0
INSERCAO,503504543,292,1
INSERCAO,909111103,318,1
INSERCAO,633903156,260,0
INSERCAO,759397044,374,4
INSERCAO,196759042,239,1
INSERCAO,681058861,184,0
INSERCAO,922304288,364,12
INSERCAO,740881500,375,2
INSERCAO,104908291,217,0
INSERCAO,134675427,400,5
INSERCAO,681091448,248,1
INSERCAO,933400007,291,1
INSERCAO,739190652,240,1
INSERCAO,754877206,299,0
INSERCAO,066402716,316,0
INSERCAO,264971515,299,1
INSERCAO,125402316,393,6
INSERCAO,826750068,343,2
INSERCAO,356615521,317,0
INSERCAO,194406673,231,1
INSERCAO,525033564,218,0
INSERCAO,950763855,320,1
INSERCAO,448647147,295,3
INSERCAO,995016829,242,0
INSERCAO,979567645,564,19
INSERCAO,742519859,178,0
INSERCAO,031553368,325,6
INSERCAO,199395597,447,3
INSERCAO,861268557,583,18
INSERCAO,505515864,432,10
INSERCAO,093173695,189,0
INSERCAO,691017636,265,0
INSERCAO,103202612,326,6
INSERCAO,546759000,345,3
INSERCAO,487133704,343,12
INSERCAO,511027123,288,0
INSERCAO,109146468,215,0
INSERCAO,459025951,293,0
INSERCAO,285223912,415,1
INSERCAO,152778915,272,0
INSERCAO,133173442,313,1
INSERCAO,247771031,479,9
INSERCAO,335270798,214,0
INSERCAO,881061050,207,0
INSERCAO,812524937,315,0
INSERCAO,538263700,263,1
INSERCAO,824274322,277,0
INSERCAO,073797792,352,8
INSERCAO,422997467,390,1
INSERCAO,154515676,338,2
INSERCAO,126090425,226,1
INSERCAO,196683654,338,0
INSERCAO,877724711,205,0
INSERCAO,148982534,217,0
INSERCAO,929115723,453,1
INSERCAO,633446390,260,1
INSERCAO,227035922,403,3
INSERCAO,084548107,377,10
INSERCAO,337255697,259,0
INSERCAO,787311303,294,0
INSERCAO,607169356,606,21
INSERCAO,514166750,278,0
INSERCAO,901603548,264,1
INSERCAO,183850017,323,10
INSERCAO,081853869,456,15
INSERCAO,585380979,328,2
INSERCAO,039826556,300,0
INSERCAO,357990825,280,2
INSERCAO,057947462,285,2
INSERCAO,344948352,299,3
INSERCAO,250628532,267,0
INSERCAO,511983242,285,4
INSERCAO,187527561,309,7
INSERCAO,917167157,460,0
INSERCAO,856515553,239,0
INSERCAO,553290930,283,3
INSERCAO,740343386,327,9
INSERCAO,865353379,324,3
INSERCAO,651251566,230,1
INSERCAO,834202900,259,2
INSERCAO,139952762,335,6
INSERCAO,729900723,306,8
INSERCAO,889528462,252,1
INSERCAO,967890460,330,4
INSERCAO,031773164,264,2
INSERCAO,745014686,248,0
INSERCAO,097332444,228,0
INSERCAO,114880688,243,1
INSERCAO,040679523,277,0
INSERCAO,819502901,336,5
INSERCAO,250473977,303,3
INSERCAO,545571875,288,0
INSERCAO,187679309,266,2
INSERCAO,867448484,239,1
INSERCAO,679328251,322,9
INSERCAO,450122633,262,0
INSERCAO,118727040,311,5
INSERCAO,424796339,288,3
INSERCAO,390140678,366,12
INSERCAO,648749680,370,6
INSERCAO,587734481,342,2
INSERCAO,980146216,344,11
INSERCAO,461578480,219,0
INSERCAO,148591973,299,6
INSERCAO,446567747,221,0
INSERCAO,915847584,267,3
INSERCAO,903459561,221,0
INSERCAO,584989762,264,0
INSERCAO,754126226,203,0
INSERCAO,534484395,224,0
INSERCAO,861914932,320,7
INSERCAO,296833082,299,3
INSERCAO,145006297,263,1
INSERCAO,205985376,279,2
INSERCAO,764851640,290,5
INSERCAO,303430858,247,0
INSERCAO,859827501,378,14
INSERCAO,097575648,292,2
INSERCAO,759116713,253,0
INSERCAO,958983551,310,5
INSERCAO,993977611,282,1
INSERCAO,490082344,306,6
INSERCAO,654891004,372,9
INSERCAO,747707661,284,5
INSERCAO,437753284,307,1
INSERCAO,181351010,400,10
INSERCAO,316641036,402,5
INSERCAO,217860144,343,12
INSERCAO,543781467,360,10
INSERCAO,030340433,382,13
INSERCAO,405683785,260,2
INSERCAO,760598253,321,2
INSERCAO,162856019,212,0
INSERCAO,076230830,472,16
INSERCAO,332358671,323,7
INSERCAO,835841605,211,0
INSERCAO,323424286,836,31
INSERCAO,495721388,281,0
INSERCAO,783538920,301,7
INSERCAO,987767292,1283,66
INSERCAO,914145472,207,0
INSERCAO,634587021,231,0
INSERCAO,769147830,252,1
INSERCAO,207162997,370,12
INSERCAO,540681473,457,19
INSERCAO,849476433,374,14
INSERCAO,304369785,266,1
INSERCAO,821355192,216,0
INSERCAO,566280270,593,31
INSERCAO,972248713,249,1
INSERCAO,554805910,338,11
INSERCAO,339937070,244,1
INSERCAO,841747273,269,2
INSERCAO,443545765,280,3
INSERCAO,070734564,250,1
INSERCAO,490510684,646,30
INSERCAO,943832379,285,1
INSERCAO,301944717,370,4
