operacao,dado,tempo_ns,colisoes
INSERCAO,638586598,3733,0
INSERCAO,692941934,1939,0
INSERCAO,390783470,1956,0
INSERCAO,662901082,1821,0
INSERCAO,271213166,1642,0
INSERCAO,123217259,1719,0
INSERCAO,141171519,1977,1
INSERCAO,855397305,1694,0
INSERCAO,680072668,1877,1
INSERCAO,742958652,1654,1
INSERCAO,625281557,1745,0
INSERCAO,853916974,1761,1
INSERCAO,572392962,1898,2
INSERCAO,344280498,1859,2
INSERCAO,031012867,1554,1
INSERCAO,946217327,1784,2
INSERCAO,632838046,1606,1
INSERCAO,345780562,2146,3
INSERCAO,234716186,1801,2
INSERCAO,267017055,1880,1
INSERCAO,105153294,1758,2
INSERCAO,845081124,1895,3
INSERCAO,474818289,1774,2
INSERCAO,098930652,1978,4
INSERCAO,196599587,1782,3
INSERCAO,299977753,1754,0
INSERCAO,690577093,1614,1
INSERCAO,000057414,16700,4
INSERCAO,784807181,1796,0
INSERCAO,447413273,1658,2
INSERCAO,666241977,2001,4
INSERCAO,946811534,1834,5
INSERCAO,983536809,1630,3
INSERCAO,212307006,1850,3
INSERCAO,782387446,1570,4
INSERCAO,117417132,1818,5
INSERCAO,292892470,1467,1
INSERCAO,486037389,1903,4
INSERCAO,042006378,1768,3
INSERCAO,148327926,1871,5
INSERCAO,235205632,1875,6
INSERCAO,203987025,1811,2
INSERCAO,029065851,1657,1
INSERCAO,391481863,1732,3
INSERCAO,159220390,1731,2
INSERCAO,560181236,1772,6
INSERCAO,254399120,1623,3
INSERCAO,212259146,3862,7
INSERCAO,819750573,1633,4
INSERCAO,819989275,1538,3
INSERCAO,831850736,1751,8
INSERCAO,136529504,1984,6
INSERCAO,790654000,1877,4
INSERCAO,455729286,1735,9
INSERCAO,016755207,1763,5
INSERCAO,981753624,5097,7
INSERCAO,411513632,2049,7
INSERCAO,835906454,1695,8
INSERCAO,455302440,1626,5
INSERCAO,039664742,2033,8
INSERCAO,178953004,1982,9
INSERCAO,200746389,1597,5
INSERCAO,906596397,2026,6
INSERCAO,890238634,1862,10
INSERCAO,167189980,1675,6
INSERCAO,066547876,1854,10
INSERCAO,432786433,1574,5
INSERCAO,999690260,1790,7
INSERCAO,740345585,1598,4
INSERCAO,099847718,1851,4
INSERCAO,395545896,1859,11
INSERCAO,459945397,1660,7
INSERCAO,511199491,1400,2
INSERCAO,475780552,1830,9
INSERCAO,765734663,1843,6
INSERCAO,296337251,1352,3
INSERCAO,509468418,1588,5
INSERCAO,861078699,1464,6
INSERCAO,623800087,1675,8
INSERCAO,147406255,1448,5
INSERCAO,611592983,1500,7
INSERCAO,522982551,1317,4
INSERCAO,113239566,1977,12
INSERCAO,131832388,1786,6
INSERCAO,276214421,1487,5
INSERCAO,963511990,1600,8
INSERCAO,985002444,1781,11
INSERCAO,805772384,1812,12
INSERCAO,708070106,1739,13
INSERCAO,549627506,1696,14
INSERCAO,437110128,1552,7
INSERCAO,035561357,8981,9
INSERCAO,451453606,1849,15
INSERCAO,859427566,1765,16
INSERCAO,340608260,1720,9
INSERCAO,804917569,1766,7
INSERCAO,597228854,1695,13
INSERCAO,463724768,1745,8
INSERCAO,764924273,1592,8
