operacao,dado,tempo_ns,colisoes
BUSCA,148327926,66,0
BUSCA,235205632,134,0
BUSCA,203987025,177,0
BUSCA,029065851,215,0
BUSCA,391481863,45,0
BUSCA,159220390,55,0
BUSCA,560181236,108,0
BUSCA,254399120,111,0
BUSCA,212259146,103,0
BUSCA,819750573,46,0
BUSCA,819989275,106,0
BUSCA,831850736,217,0
BUSCA,136529504,191,0
BUSCA,790654000,52,0
BUSCA,455729286,57,0
BUSCA,016755207,112,0
BUSCA,981753624,299,0
BUSCA,411513632,145,0
BUSCA,835906454,52,0
BUSCA,455302440,217,0
BUSCA,039664742,111,0
BUSCA,178953004,113,0
BUSCA,200746389,78,0
BUSCA,906596397,59,0
BUSCA,890238634,45,0
BUSCA,167189980,102,0
BUSCA,066547876,52,0
BUSCA,432786433,63,0
BUSCA,999690260,89,0
BUSCA,740345585,63,0
BUSCA,099847718,110,0
BUSCA,395545896,47,0
BUSCA,459945397,71,0
BUSCA,511199491,164,0
BUSCA,475780552,164,0
BUSCA,765734663,220,0
BUSCA,296337251,159,0
BUSCA,509468418,76,0
BUSCA,861078699,207,0
BUSCA,623800087,69,0
BUSCA,147406255,106,0
BUSCA,611592983,61,0
BUSCA,522982551,164,0
BUSCA,113239566,68,0
BUSCA,131832388,68,0
BUSCA,276214421,139,0
BUSCA,963511990,65,0
BUSCA,985002444,57,0
BUSCA,805772384,100,0
BUSCA,708070106,244,0
BUSCA,549627506,159,0
BUSCA,437110128,56,0
BUSCA,035561357,119,0
BUSCA,451453606,103,0
BUSCA,859427566,187,0
BUSCA,340608260,77,0
BUSCA,804917569,56,0
BUSCA,597228854,174,0
BUSCA,463724768,279,0
BUSCA,764924273,76,0
BUSCA,408545894,120,0
